,Reactant_SMILES,Atom_nº,bde_avg,gas_charge_C,gas_charge_H_max,Buried_Volume_C,Buried_Volume_H_max,Reactive Atom,DOI
143,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,22,0.0596436,-0.13403359,-0.153773926,0.089267964,0.186250835,18,10.1021/jo00045a004
144,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,23,0.0235085,-0.127042178,-0.150723657,-0.015559815,-0.03215904,18,10.1021/jo00045a004
145,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,24,0.0698709,-0.1124894,-0.116804672,0.038111672,0.082233354,18,10.1021/jo00045a004
146,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,25,-0.0549403,-0.171916408,-0.194769533,-0.310019397,-0.201928265,18,10.1021/jo00045a004
147,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,27,0.0672048,-0.121000685,-0.149991593,0.059798251,0.130920006,18,10.1021/jo00045a004
148,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,28,0.0631174,-0.120924691,-0.149991593,0.00180901,0.021911342,18,10.1021/jo00045a004
149,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,29,0.0757817,-0.057280038,-0.099357137,0.298825708,0.195403637,18,10.1021/jo00045a004
150,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,30,0.0118269,0.019511512,-0.103993545,0.052168823,0.073384163,18,10.1021/jo00045a004
151,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,0,0.0158347,0.195626718,-0.053969143,-0.37118058,-0.266759975,14,10.1021/jo00045a004
152,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,4,0.0180044,0.458678622,0.428827343,0.216480987,0.217881595,14,10.1021/jo00045a004
153,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,5,0.0155209,0.009100386,-0.107409845,0.01455267,0.02749288,14,10.1021/jo00045a004
154,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,6,0.0330549,-0.09558082,-0.144745131,0.130698831,0.127920696,14,10.1021/jo00045a004
155,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,8,-0.0305745,-0.153715937,-0.190499157,0.044818861,0.164274296,14,10.1021/jo00045a004
156,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,9,0.0596464,-0.052872408,-0.098747083,0.396345446,0.328612255,14,10.1021/jo00045a004
157,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,10,0.0428447,-0.119822784,-0.149869582,0.105868257,0.153816579,14,10.1021/jo00045a004
158,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,11,0.0611926,-0.112071435,-0.146819314,0.092342092,0.051309487,14,10.1021/jo00045a004
159,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,13,-0.0082251,-0.157933583,-0.1909872,-0.033655253,0.055426638,14,10.1021/jo00045a004
160,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,14,0.1780427,-0.059369862,-0.099601158,0.322189084,0.248350045,14,10.1021/jo00045a004
161,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,15,0.130158,-0.088817388,-0.109606039,0.200691145,0.12738401,14,10.1021/jo00045a004
162,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,16,-0.0261843,-0.169826584,-0.194525512,-0.145749154,-0.020969897,14,10.1021/jo00045a004
163,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,17,0.0404423,-0.12499035,-0.150479636,0.128351314,0.136734619,14,10.1021/jo00045a004
164,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,18,0.0596436,-0.13403359,-0.153773926,0.075294653,0.100558893,14,10.1021/jo00045a004
165,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,19,0.0235085,-0.127042178,-0.150723657,-0.030804698,-0.029408139,14,10.1021/jo00045a004
166,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,20,0.0698709,-0.1124894,-0.116804672,0.016690586,-0.088748782,14,10.1021/jo00045a004
167,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,21,-0.0549403,-0.171916408,-0.194769533,-0.24604958,-0.050179434,14,10.1021/jo00045a004
168,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,23,0.0723418,-0.121000685,-0.149991593,0.024543587,0.020902372,14,10.1021/jo00045a004
169,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,24,0.0670823,-0.120924691,-0.149991593,-0.00612783,0.019876535,14,10.1021/jo00045a004
170,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,25,0.1276007,-0.05712805,-0.099235126,0.309794757,0.223881748,14,10.1021/jo00045a004
171,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,26,0.0851095,-0.060813741,-0.101919362,0.385725729,0.397811059,14,10.1021/jo00045a004
172,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,27,0.124402,-0.069591003,-0.135716336,0.165590188,0.136216334,14,10.1021/jo00045a004
173,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,28,0.0907949,0.183809711,0.055108456,0.278522488,0.113686241,14,10.1021/jo00045a004
174,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,32,0.0162558,0.071605136,-0.089352256,0.263165819,0.244171559,14,10.1021/jo00045a004
175,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,-0.0058536,0.372805835,0.338051355,-0.350695706,-0.168127759,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
176,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,4,0.15268,0.240424955,-0.009191202,-0.046915925,-0.03425825,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
177,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,5,0.0255766,-0.085055704,-0.143403013,0.04970952,0.02340333,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
178,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,6,0.1035944,-0.086727564,-0.109362017,0.280269151,0.336043061,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
179,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,7,-0.02727,-0.169788587,-0.194525512,-0.060414144,0.073169489,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
180,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,8,0.1620335,-0.059293868,-0.099601158,0.288541352,0.169104473,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
181,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,9,0.0666513,-0.121000685,-0.149991593,0.008124947,0.042156685,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
182,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,10,0.0668662,-0.120924691,-0.149991593,-0.004786393,0.010203913,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
183,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,11,0.1009233,-0.057280038,-0.099357137,0.302961808,0.205700348,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
184,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,12,0.0551924,-0.065145377,-0.102407405,0.309473371,0.286980728,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
185,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,13,0.0142364,-0.121836615,-0.150113603,0.002661382,-0.024050476,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
186,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,14,0.0185368,-0.121494644,-0.150113603,-0.009467452,0.02549334,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
187,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,15,0.0208037,-0.055798162,-0.101187298,0.242611078,0.146762987,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
188,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,16,-0.0009607,0.019511512,-0.103993545,0.049611707,0.047451479,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
189,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,17,-0.0033094,0.454460976,0.4283393,0.171822285,0.175435838,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
190,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,20,0.0157683,0.195626718,-0.053969143,-0.37109674,-0.267929952,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
191,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,22,0.014132,0.008796412,-0.107531856,0.036588581,0.026609648,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
192,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,23,0.0256594,-0.099836463,-0.145233174,0.088667111,0.05774819,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
193,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,25,0.0027991,-0.15797158,-0.1909872,-0.06081937,0.008561653,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
194,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,26,0.0838108,-0.057280038,-0.099357137,0.343889636,0.241241251,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
195,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,27,0.0427008,-0.119974771,-0.149869582,0.105574818,0.16029055,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
196,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,28,0.0589684,-0.112071435,-0.146819314,0.090539535,0.05083567,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
197,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,30,-0.0180829,-0.157933583,-0.1909872,-0.025676492,0.051639166,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
198,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,0,-0.0058536,0.372805835,0.338051355,-0.39831675,-0.245890544,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
199,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,4,0.15268,0.240424955,-0.009191202,-0.038196579,-0.033508423,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
200,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,5,0.0197302,-0.085017708,-0.143403013,0.062956219,0.110417054,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
201,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,6,0.081651,-0.086195609,-0.109362017,0.213756191,0.182705638,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
202,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,7,-0.0349507,-0.169788587,-0.194525512,-0.096521179,0.075394437,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
203,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,8,0.1690288,-0.045842998,-0.097893008,0.330223738,0.295241098,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
204,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,9,0.0459309,-0.12046873,-0.149991593,0.008320573,0.021804005,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
205,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,10,0.0715114,-0.120392736,-0.149991593,-0.000566453,0.009079939,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
206,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,11,0.119102,-0.043829167,-0.097648987,0.336707354,0.291268086,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
207,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,12,0.0425322,-0.064119463,-0.102407405,0.321755912,0.283722276,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
208,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,13,0.0185024,-0.121836615,-0.150113603,0.011143182,-0.015201285,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
209,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,14,0.0185368,-0.121456647,-0.150113603,0.079458699,0.203995219,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
210,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,15,0.0184738,-0.055760165,-0.101187298,0.275909478,0.123642539,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
211,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,16,-0.0009607,0.019511512,-0.103993545,0.044190062,-0.019710984,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
212,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,17,-0.0033094,0.454460976,0.4283393,0.167965651,0.052907279,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
213,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,20,0.0157683,0.195626718,-0.053969143,-0.365884695,-0.232146773,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
214,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,22,0.014132,0.008796412,-0.107531856,0.066449547,0.175169029,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
215,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,23,0.0251408,-0.099798466,-0.145233174,0.093627637,0.068865264,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
216,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,25,0.0026103,-0.15797158,-0.1909872,-0.116838373,-0.020647885,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
217,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,26,0.0951174,-0.043867164,-0.097648987,0.408809639,0.402785374,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
218,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,27,0.0082934,0.022741241,-0.103627513,0.22476716,0.189894168,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
219,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,28,0.048815,0.476727106,0.435781955,0.347424884,0.282980115,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
220,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,31,0.0157683,0.195626718,-0.053969143,-0.3540493,-0.229423473,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
221,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,34,0.0014527,-0.144444716,-0.18927905,-0.029784646,0.046040761,8,https://www.sciencedirect.com/science/article/pii/S0040403900602022
222,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,0,0.0157683,0.195626718,-0.053969143,-0.371320313,-0.266000948,13,https://www.sciencedirect.com/science/article/pii/S0040403900602022
223,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,4,-0.0028572,0.454460976,0.4283393,0.169209276,0.16921181,13,https://www.sciencedirect.com/science/article/pii/S0040403900602022
224,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,5,0.0162343,0.008796412,-0.107531856,-0.014092618,-0.048304099,13,https://www.sciencedirect.com/science/article/pii/S0040403900602022
225,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,6,0.054084,-0.099836463,-0.145233174,0.089519483,0.059336781,13,https://www.sciencedirect.com/science/article/pii/S0040403900602022
226,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,8,0.0232952,-0.15797158,-0.1909872,-0.061084862,0.005668147,13,https://www.sciencedirect.com/science/article/pii/S0040403900602022
227,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,9,0.057256,-0.055798162,-0.101187298,0.249821307,0.16274704,13,https://www.sciencedirect.com/science/article/pii/S0040403900602022
228,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,10,0.0480178,-0.121456647,-0.150113603,-0.009243879,0.025671214,13,https://www.sciencedirect.com/science/article/pii/S0040403900602022
229,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,11,0.0963687,-0.121836615,-0.150113603,0.001278024,-0.025248053,13,https://www.sciencedirect.com/science/article/pii/S0040403900602022
230,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,12,0.1084271,-0.064651418,-0.102407405,0.308229747,0.285810752,13,https://www.sciencedirect.com/science/article/pii/S0040403900602022
231,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,13,0.1294412,-0.057242041,-0.099357137,0.344378702,0.242786908,13,https://www.sciencedirect.com/science/article/pii/S0040403900602022
232,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,14,0.0699884,-0.119480813,-0.149869582,0.102472743,0.156273069,13,https://www.sciencedirect.com/science/article/pii/S0040403900602022
233,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,15,0.0631707,-0.099646479,-0.145233174,0.089128231,0.055167495,13,https://www.sciencedirect.com/science/article/pii/S0040403900602022
