,Bmax_2.0_avg,Bmax_2.0_min,Bmax_4.0_min,Bmax_4.5_min,Bmin_2.0_avg,Bmin_3.0_avg,Bmin_3.5_avg,Bmin_4.0_avg,Bmin_4.0_min,Bmin_4.5_min,S_bur_2.0_avg,V_occ_avg,Reactant_SMILES,Atom_nº,bde_avg,Reactive Atom,DOI
1321,0.052092526,0.017286723,-0.11366736,-0.090728522,-0.05779828,0.012386469,-0.020494262,-0.015315499,-0.008671578,-0.007199076,0.104692052,0.042486785,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,21,0.0376222,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1322,0.117660404,0.031647862,-0.11366736,-0.090728522,-0.05779828,-0.00140456,-0.004520935,-0.016180108,-0.008671578,-0.007199076,0.031885349,0.042518452,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,22,0.0529851,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1323,-0.036167953,0.020954092,-0.11366736,-0.090728522,-0.051273362,-0.033890538,-0.019749896,-0.015303483,-0.008671578,-0.007199076,-0.108033385,0.042490171,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,24,-0.0183722,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1324,-0.034142307,-0.23305969,-0.11366736,-0.090728522,-0.05779828,-0.038062719,-0.01548206,-0.015512748,-0.008671578,-0.007199076,-0.435866845,0.066750696,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,0,0.0158347,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1325,0.266338224,0.331914425,-0.11366736,-0.090728522,0.040638488,0.021560422,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.256071657,0.066761783,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,4,0.0267379,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1326,0.02163163,0.02966989,-0.11366736,-0.090728522,-0.05290453,-0.036061291,-0.019861851,-0.016180108,-0.008671578,-0.007199076,-0.008136487,0.06675312,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,5,0.0310769,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1327,0.150804533,0.213796823,0.284013875,-0.090728522,-0.054440396,-0.032840298,-0.017056951,0.000461412,-0.002017608,-0.007199076,0.091755197,0.06674834,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,6,0.0675897,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1328,0.089599533,0.047899826,0.241717919,0.278221621,-0.054160613,-0.037943281,-0.017201467,-0.008304549,-0.008593324,-0.007068157,-0.099290699,0.066757003,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,8,0.0238967,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1329,0.182249977,0.247826179,-0.11366736,-0.090728522,0.260680348,0.288849095,-0.019152799,-0.016180108,-0.008671578,-0.007199076,0.361135775,0.066753816,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,9,0.0650138,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1330,0.112275313,0.156666126,-0.11366736,-0.090728522,-0.05779828,-0.032913208,-0.017043426,-0.011324231,-0.008671578,-0.007199076,0.006133885,0.06672444,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,10,0.0622905,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1331,0.1252832,0.179221792,-0.11366736,-0.090728522,-0.04977498,-0.031124034,-0.014896986,-0.016180108,-0.008671578,-0.007199076,0.010699696,0.066761384,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,11,0.0985837,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1332,0.04807926,0.113655461,-0.11366736,-0.090728522,0.258759842,0.003738715,-0.017353746,-0.016180108,-0.008671578,-0.007199076,0.404582605,0.066749833,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,12,0.123324,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1333,0.137023433,0.202599634,-0.11366736,-0.090728522,0.366933397,0.034020124,-0.00939263,-0.016180108,-0.008671578,-0.007199076,0.404737341,0.066727725,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,13,0.141192,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1334,0.112112425,0.092398046,-0.11366736,-0.090728522,-0.05779828,0.022055923,-0.012516365,-0.013371156,-0.008671578,-0.007199076,0.105151269,0.066745252,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,14,0.0644032,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1335,0.099591756,0.011396355,-0.11366736,-0.090728522,0.026468296,-0.03425317,-0.008180153,-0.014383188,-0.008671578,-0.007199076,0.077244786,0.066742464,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,15,0.0746555,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1336,-0.060900749,-0.025640357,-0.11366736,-0.090728522,-0.05351187,-0.03518685,-0.017042174,-0.014996327,-0.008671578,-0.007199076,-0.068552951,0.066740074,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,17,-0.0088825,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1337,0.357814093,0.423390295,0.59402305,0.645052775,-0.050371295,-0.031646156,-0.006031458,-0.006468647,0.001039883,0.048716629,0.363894402,0.066756804,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,18,0.1316151,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1338,-0.15603341,-0.090457209,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.249845548,0.066770148,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,19,0.1133423,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1339,0.106209468,-0.103356126,-0.11366736,-0.090728522,-0.05779828,-0.033446123,-0.02189809,-0.010388695,-0.008671578,-0.007199076,-0.29378992,0.06674087,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,20,-0.0204798,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1340,-0.162590652,-0.139818991,-0.11366736,-0.090728522,-0.05290453,-0.038905502,-0.019731111,-0.016180108,-0.008671578,-0.007199076,-0.011819126,0.066745451,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,22,0.0765062,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1341,0.281648826,0.315502101,-0.11366736,-0.090728522,-0.054248321,-0.035222585,-0.008725405,-0.008923843,-0.008671578,-0.007199076,-0.00947262,0.066761384,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,23,0.0594292,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1342,0.256814283,0.322390484,0.37750085,0.384931836,0.22248019,-0.029950278,-0.022769189,-0.00872894,-0.001220409,0.017977656,0.392427174,0.066702232,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,24,0.0571698,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1343,0.019100295,0.027059407,-0.11366736,-0.090728522,0.075107637,-0.032081458,-0.020349246,-0.016180108,-0.008671578,-0.007199076,0.077868372,0.066729518,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,25,0.0118269,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1344,0.029190395,-0.145015397,-0.11366736,-0.090728522,-0.054535943,-0.038095577,-0.020818357,-0.009116695,-0.008671578,-0.007199076,-0.436036811,0.018305462,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,0,0.0158347,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1345,0.243973204,0.309549406,-0.11366736,-0.090728522,0.103593549,-0.035323076,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.256050778,0.018314955,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,4,0.0267379,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1346,0.018795674,0.02364883,-0.11366736,-0.090728522,-0.051906671,-0.032666417,-0.018890568,-0.016180108,-0.008671578,-0.007199076,0.018113493,0.018330889,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,5,0.0310769,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1347,0.140123714,0.202811589,-0.11366736,-0.090728522,-0.008799533,0.025952053,-0.011099513,-0.006113425,-0.008671578,-0.007199076,0.092714541,0.018364149,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,6,0.0675897,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1348,0.068804672,0.071226899,0.24769692,-0.090728522,-0.057047864,-0.03775477,-0.017306159,-0.009361716,-0.003808667,-0.007199076,-0.098820981,0.018295703,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,8,0.0238967,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1349,0.147122976,0.212699177,-0.11366736,-0.090728522,0.075981285,-0.032533548,-0.015340049,-0.016180108,-0.008671578,-0.007199076,0.360958704,0.018332681,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,9,0.0650138,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1350,0.065686643,0.094584567,-0.11366736,-0.090728522,-0.05290453,-0.02532193,-0.021257413,-0.016180108,-0.008671578,-0.007199076,0.006866254,0.018323421,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,10,0.0622905,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1351,0.093844463,0.088764112,-0.11366736,-0.090728522,-0.05466873,-0.03603371,-0.015632336,-0.016180108,-0.008671578,-0.007199076,0.008501843,0.018321628,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,11,0.0985837,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1352,-0.0351962,0.030380001,-0.11366736,-0.090728522,0.255927225,0.009681603,-0.017353746,-0.016180108,-0.008671578,-0.007199076,0.400633935,0.018290458,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,12,0.1255494,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1353,0.152083228,0.21765943,0.246160647,-0.090728522,0.289855672,-0.031008433,-0.022848084,-0.007996513,-0.000487983,-0.007199076,0.404377637,0.018324715,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,13,0.141192,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1354,0.05212565,0.017286723,-0.11366736,-0.090728522,-0.05779828,0.01381493,-0.020360517,-0.012509478,-0.008671578,-0.007199076,0.104753894,0.018320532,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,14,0.0675062,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1355,0.091817476,-0.019994965,-0.11366736,-0.090728522,-0.051227303,-0.035599367,-0.01252463,-0.016180108,-0.008671578,-0.007199076,0.029000005,0.01830918,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,15,0.0675253,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1356,-0.066622967,-0.034221129,-0.11366736,-0.090728522,-0.054535943,-0.038284327,-0.02127219,-0.015464681,-0.008671578,-0.007199076,-0.108529198,0.018297561,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,17,-0.0290816,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1357,0.36694307,0.432519271,0.5944906,0.556809969,-0.05779828,-0.026995263,-0.012287194,-0.015947983,-0.008439453,0.007523494,0.275272569,0.018276516,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,18,0.1080354,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1358,0.120987138,-0.090268111,-0.11366736,-0.090728522,-0.054535943,-0.038609065,-0.020330461,-0.014882609,-0.008671578,-0.007199076,-0.310160157,0.018280101,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,19,-0.0316868,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1359,-0.212160313,-0.23305969,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.049625348,0.018293546,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,20,0.0524801,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1360,0.196685259,0.131940605,-0.11366736,-0.090728522,-0.057235529,-0.035540847,-0.021828462,-0.016180108,-0.008671578,-0.007199076,-0.012270182,0.01831376,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,21,0.0747683,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1361,0.262479023,0.328055224,0.403781424,0.435838654,0.213101584,-0.036784635,-0.01012247,-0.006597606,0.000910924,0.021851477,0.384128369,0.01832093,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,22,0.0484479,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1362,0.027369945,0.042725245,-0.11366736,-0.090728522,0.033481241,-0.036699253,-0.019111974,-0.016180108,-0.008671578,-0.007199076,0.05110371,0.018308184,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,23,0.0118269,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1363,-0.164441905,-0.23305969,-0.11366736,-0.090728522,-0.05779828,-0.035129529,-0.020063722,-0.016180108,-0.008671578,-0.007199076,-0.35433428,-0.35046931,CCC(C)C,0,-0.0277564,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1364,-0.169634028,-0.104279843,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.057000105,-0.350458555,CCC(C)C,1,0.0164157,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1365,-0.298440086,-0.232863885,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.187726436,-0.35045736,CCC(C)C,2,0.0634313,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1366,-0.144079313,-0.102804155,-0.11366736,-0.090728522,-0.05779828,-0.039003354,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.325654795,-0.350471369,CCC(C)C,3,-0.0545806,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1367,-0.126870971,-0.23305969,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.421610526,-0.32635484,CCCC(C)C,0,-0.0434371,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1368,-0.133252839,-0.103558948,-0.11366736,-0.090728522,-0.05779828,-0.036794708,-0.022077419,-0.016180108,-0.008671578,-0.007199076,-0.075466725,-0.326363006,CCCC(C)C,1,0.0357117,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1369,-0.167027415,-0.102180622,-0.11366736,-0.090728522,-0.028360323,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.006860588,-0.326345281,CCCC(C)C,2,0.0123743,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1370,-0.168380357,-0.102804155,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.191478421,-0.32635265,CCCC(C)C,3,0.0676601,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1371,-0.091529589,-0.104279843,-0.11366736,-0.090728522,-0.05779828,-0.038677418,-0.022724357,-0.015653137,-0.008671578,-0.007199076,-0.327357337,-0.326351388,CCCC(C)C,4,-0.0535715,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1372,-0.101950882,-0.232023804,-0.11366736,-0.090728522,-0.054535943,-0.038852258,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.423545623,-0.302181285,CCCCC(C)C,0,-0.0461868,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1373,-0.034485934,0.025719003,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.106306757,-0.302176736,CCCCC(C)C,1,0.0227582,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1374,-0.132525443,-0.101522725,-0.11366736,-0.090728522,-0.007441042,-0.038726104,-0.022440586,-0.016180108,-0.008671578,-0.007199076,-0.019237671,-0.302168969,CCCCC(C)C,2,0.0333244,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1375,-0.167441006,-0.103116722,-0.11366736,-0.090728522,-0.028711644,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.007035649,-0.302168969,CCCCC(C)C,3,0.0160204,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1376,-0.027612308,0.037963894,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.191558527,-0.302143576,CCCCC(C)C,4,0.0678056,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1377,-0.062773724,-0.104892077,-0.11366736,-0.090728522,-0.054535943,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.356014574,-0.302168604,CCCCC(C)C,5,-0.0549403,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1378,-0.061337507,-0.23305969,-0.11366736,-0.090728522,-0.05779828,-0.036699493,-0.021783379,-0.014934192,-0.008671578,-0.007199076,-0.392604466,-0.277939813,CCCCCC(C)C,0,-0.0462713,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1379,-0.134668779,-0.23305969,-0.11366736,-0.090728522,-0.05779828,-0.034674321,-0.021801162,-0.016180108,-0.008671578,-0.007199076,-0.111918897,-0.277929921,CCCCCC(C)C,1,0.0213069,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1380,-0.037423379,0.02723055,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.053720801,-0.277941274,CCCCCC(C)C,2,0.0178978,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1381,-0.095799337,-0.03091168,-0.11366736,-0.090728522,0.03179348,-0.035316121,-0.016652459,-0.016180108,-0.008671578,-0.007199076,0.012580229,-0.277932211,CCCCCC(C)C,3,0.0359467,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1382,-0.115639265,-0.102180622,-0.11366736,-0.090728522,-0.023842883,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.008397808,-0.277927829,CCCCCC(C)C,4,0.017119,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1383,0.028858893,0.094435095,-0.11366736,-0.090728522,-0.05779828,-0.037505821,-0.013622145,-0.016180108,-0.008671578,-0.007199076,0.192046906,-0.277916577,CCCCCC(C)C,5,0.0680305,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1384,-0.086650548,-0.104279843,-0.11366736,-0.090728522,-0.05779828,-0.038982968,-0.019053868,-0.011740123,-0.008671578,-0.007199076,-0.32647933,-0.27794041,CCCCCC(C)C,6,-0.0549403,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1385,-0.107637396,-0.106029401,-0.11366736,-0.090728522,-0.05779828,-0.038123397,-0.022073161,-0.016180108,-0.008671578,-0.007199076,-0.352851261,-0.254325915,CC(C)CCC(C)(C)C,0,-0.0553564,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1386,-0.024730741,0.04084546,0.12257055,0.127786334,-0.05779828,-0.033749515,-0.017512287,-0.011723124,-0.004214593,-0.004608849,0.248011575,-0.254344039,CC(C)CCC(C)(C)C,1,0.0664663,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1387,-0.136633284,-0.102804155,-0.11366736,-0.090728522,-0.05779828,-0.037753811,-0.022244976,-0.016180108,-0.008671578,-0.007199076,0.057185117,-0.254309185,CC(C)CCC(C)(C)C,3,0.0389344,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1388,-0.127326612,-0.089359614,-0.11366736,-0.090728522,-0.05779828,-0.037458813,-0.021383144,-0.016180108,-0.008671578,-0.007199076,0.081107754,-0.254333284,CC(C)CCC(C)(C)C,4,0.0343459,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1389,-0.103898773,-0.102896047,-0.11366736,-0.090728522,-0.054535943,-0.03898009,-0.020624752,-0.013258903,-0.008671578,-0.007199076,-0.236594834,-0.254339725,CC(C)CCC(C)(C)C,6,-0.0455317,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1390,-0.161378979,-0.23305969,-0.11366736,-0.090728522,-0.05779828,-0.037402691,-0.021008957,-0.014619416,-0.008671578,-0.007199076,-0.311511764,-0.289078925,CCC(C)(O)C(C)C,0,-0.0181151,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1391,-0.135807392,-0.102089091,-0.11366736,-0.090728522,-0.05779828,-0.037578971,-0.022743642,-0.016180108,-0.008671578,-0.007199076,0.051841486,-0.289072883,CCC(C)(O)C(C)C,1,0.0307454,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1392,-0.129246539,-0.107286993,-0.11366736,-0.090728522,-0.05779828,-0.03867454,-0.020028156,-0.016180108,-0.008671578,-0.007199076,-0.220665775,-0.28905675,CCC(C)(O)C(C)C,3,-0.0472431,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1393,-0.17254325,-0.106967049,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.295377325,-0.289061929,CCC(C)(O)C(C)C,5,0.0818262,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1394,-0.117411989,-0.103264028,-0.11366736,-0.090728522,-0.05779828,-0.037771798,-0.021508124,-0.016180108,-0.008671578,-0.007199076,-0.26131442,-0.289068434,CCC(C)(O)C(C)C,6,-0.0285238,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1395,-0.077349552,-0.103264028,-0.11366736,-0.090728522,-0.05779828,-0.03633878,-0.022214921,-0.016030047,-0.008671578,-0.007199076,-0.300043806,-0.28910694,CC(C)CC(C)(C)O,0,-0.0484376,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1396,-0.298440086,-0.232863885,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.210058415,-0.289118691,CC(C)CC(C)(C)O,1,0.1151084,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
