,Bmax_cc1_avg,Bmax_ch1_avg,Bmin_cc1_avg,Bmin_ch1_avg,C_charge,C_n_charge_avg,C_n_charge_max,C_n_charge_min,H_charge_avg,L_cc1_avg,L_cc1_max,L_cc1_min,L_cc2_avg,L_cc2_min,L_ch1_avg,L_ch1_min,L_ch2_avg,L_ch2_max,L_ch2_min,OccV_cc1_avg,Vbur_cc1_avg,Vbur_cc2_avg,Reactant_SMILES,Atom_nº,bde_avg,Reactive Atom,DOI
903,-0.183610082,-0.269112811,-0.147833984,-0.104129012,0.235362163,-0.237380108,-0.126054429,-0.297150819,-0.134898765,-0.173037789,-0.236963403,-0.108982441,-0.214673032,-0.102940126,-0.097471385,-0.069109745,-0.122691629,-0.088936644,-0.151530914,-0.323947808,-0.202926132,-0.272434148,CC(O)CCCO,5,0.119287,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
904,-0.224289253,-0.225400751,-0.158387229,-0.126739788,0.21565876,-0.221505371,-0.084357113,-0.304267158,-0.0470802,-0.173037789,-0.182417949,-0.163693687,-0.127371445,-0.161381685,-0.107675467,-0.069109745,-0.176382904,-0.178222358,-0.158131574,-0.314376299,-0.152104906,-0.228643411,OC[C@H]1CCC[C@H]1O,1,0.1152523,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
905,-0.259165946,-0.30790571,-0.091989745,0.102117154,0.061028585,0.019150864,0.032244926,-0.029504109,0.071270011,-0.18744106,-0.258175524,-0.124180009,-0.121198641,-0.063979087,-0.116178868,-0.069109745,-0.203228542,-0.249650929,-0.131728933,-0.314373576,0.056088518,-0.158675187,OC[C@H]1CCC[C@H]1O,2,0.0798469,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
906,-0.240254792,-0.283984959,-0.108804572,-0.10813315,-0.079946013,-0.060158564,-0.084357113,-0.033755396,0.058126551,-0.173037789,-0.243024009,-0.102903413,-0.12208044,-0.102940126,-0.102573426,-0.058905664,-0.154570824,-0.139531882,-0.158131574,-0.314358461,-0.057780195,-0.133547413,OC[C@H]1CCC[C@H]1O,3,0.038755,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
907,-0.191225629,-0.241446072,-0.156532945,-0.108592832,-0.089637501,-0.090685128,-0.152877757,-0.029504109,-0.051818596,-0.102050134,-0.155145221,-0.051231681,-0.22260954,-0.115927139,-0.116178868,-0.069109745,-0.139470153,-0.148460453,-0.118527613,-0.314371317,-0.174504224,-0.168860562,OC[C@H]1CCC[C@H]1O,4,0.0565256,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
908,-0.198195546,-0.241318606,-0.136987284,-0.108501829,-0.06533491,-0.003896672,0.032244926,-0.033755396,-0.055594968,-0.148346431,-0.197569464,-0.0998639,-0.174990493,-0.102940126,-0.116178868,-0.069109745,-0.121013777,-0.109769977,-0.125128273,-0.314366932,-0.120074792,-0.185313854,OC[C@H]1CCC[C@H]1O,5,0.0563067,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
909,-0.231041506,-0.26401342,-0.109596577,0.016212116,0.276062191,-0.164665157,-0.084357113,-0.274191685,-0.043915643,-0.180239455,-0.197569464,-0.163693687,-0.138835255,-0.09644662,-0.116178868,-0.069109745,-0.16631579,-0.216912834,-0.095425303,-0.314370851,-0.030979121,-0.169288496,OC[C@H]1CCC[C@H]1O,6,0.1151932,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
910,-0.248591318,-0.081685074,-0.128368506,-0.162481741,-0.226624985,0.148969084,0.09150262,0.174600558,-0.071805938,0.067702952,-0.018781585,0.146336708,-0.299329117,-0.20683623,-0.111643698,-0.069109745,-0.091371696,-0.06512712,-0.108626623,-0.299752515,-0.2797949,-0.179453243,CC(O)CCCCO,0,-0.0641274,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
911,-0.170599016,-0.135835561,-0.066714869,0.005964613,0.385343264,-0.220790501,-0.152089111,-0.289795446,0.000881826,-0.185383468,-0.16423613,-0.163693687,-0.05417917,-0.070472594,0.013072833,0.060141955,-0.230074179,-0.273460453,-0.158131574,-0.299757431,-0.097732985,-0.287261667,CC(O)CCCCO,1,0.1241028,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
912,-0.231211292,-0.199388337,-0.031990209,-0.084471277,-0.063880516,0.037742509,0.09150262,-0.011880335,-0.0660802,-0.109766184,-0.139993706,-0.081626818,-0.058588376,0.072384549,-0.111076827,-0.069109745,-0.141148005,-0.160365215,-0.108626623,-0.29976218,-0.058419441,-0.156021932,CC(O)CCCCO,3,0.0959584,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
913,-0.23131016,-0.248775406,-0.067580237,-0.059556362,-0.039769797,-0.077685936,-0.134649422,-0.022456788,-0.009122394,-0.129827912,-0.179387646,-0.081626818,-0.071815889,-0.012031036,-0.053253698,-0.007885256,-0.16631579,-0.160365215,-0.158131574,-0.299767662,-0.058509837,-0.162909644,CC(O)CCCCO,4,0.0982712,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
914,-0.21333262,-0.192895022,-0.079204488,-0.097644881,-0.031718821,-0.015213108,-0.018248186,-0.011880335,-0.02493674,-0.15760569,-0.218781585,-0.096824386,-0.016260334,-0.070472594,-0.061757099,-0.065708385,-0.178060757,-0.222865215,-0.111926953,-0.299767562,-0.109408103,-0.257035295,CC(O)CCCCO,5,0.091382,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
915,-0.162391701,-0.114988601,-0.137708106,-0.105877587,0.182944472,-0.244856124,-0.134649422,-0.302731948,-0.09622366,-0.105136554,-0.049084615,-0.163693687,-0.114143932,-0.102940126,-0.088967984,-0.069109745,-0.147859414,-0.133579501,-0.151530914,-0.299769854,-0.26767167,-0.329734156,CC(O)CCCCO,6,0.1114855,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
916,-0.090827281,-0.204764226,-0.118034808,-0.141404018,-0.184301715,0.010520212,-0.051965404,0.058539853,-0.078586529,-0.148346431,-0.230902797,-0.066429249,-0.283456101,-0.187355711,-0.017539412,-0.069109745,-0.132758743,-0.094889025,-0.154831244,-0.26632433,-0.165237495,-0.113186404,CC(C)Cc1ccccc1,0,-0.0566585,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
917,-0.113329682,-0.332527308,-0.119865365,0.076792406,0.120764299,-0.125627421,-0.136229835,-0.081865379,-0.038801719,-0.189498715,-0.209690676,-0.139377577,-0.170581286,-0.070472594,-0.116178868,-0.069109745,0.051805015,-0.023460453,0.119096149,-0.266323665,-0.042047812,-0.191726602,CC(C)Cc1ccccc1,1,0.0585461,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
918,-0.204579319,-0.196954859,-0.164434446,-0.091975323,-0.034633366,0.071888606,0.07522093,0.058539853,-0.062282731,-0.095877295,-0.112720979,-0.081626818,-0.156471974,-0.070472594,-0.109376147,-0.062307024,-0.129403038,-0.184174739,-0.059121673,-0.266340573,0.006146909,-0.019662533,CC(C)Cc1ccccc1,3,0.206992,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
919,-0.211914902,-0.207822792,-0.204896503,-0.152878472,-0.049610946,0.027172069,0.07522093,-0.016431257,0.144480982,-0.132914332,-0.182417949,-0.084666331,-0.077106895,-0.070472594,-0.044750297,0.002318826,-0.079067468,-0.139531882,-0.009616722,-0.266325226,-0.019856302,-0.104471429,CC(C)Cc1ccccc1,5,-0.2816133,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
920,-0.157865283,-0.205654935,-0.208165432,-0.157667909,-0.050144352,-0.080836586,-0.144351432,-0.019889688,0.16770461,-0.100506924,-0.118781585,-0.084666331,-0.135307953,-0.0769661,-0.116178868,-0.069109745,-0.005241965,-0.074055691,0.062990539,-0.266328216,-0.184692176,-0.201204315,CC(C)Cc1ccccc1,6,-0.2838445,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
921,-0.103303731,-0.296279444,-0.206797969,-0.15788725,-0.0580284,-0.076784316,-0.140229248,-0.016431257,0.224202501,-0.098963715,-0.182417949,-0.01779703,-0.193509011,-0.0769661,-0.116178868,-0.069109745,0.061872129,-0.014531882,0.128997139,-0.266342068,-0.212357426,-0.282619714,CC(C)Cc1ccccc1,7,-0.2921714,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
922,-0.186839014,-0.23929456,-0.121965922,-0.163204251,-0.192889935,0.428354818,0.381016854,0.408807631,0.017616003,-0.163778529,-0.246054312,-0.081626818,-0.304620122,-0.213329737,-0.033412406,-0.069109745,-0.143944448,-0.100841406,-0.138329593,-0.313985064,-0.208085732,-0.167859655,CC(=O)C1CCOC1=O,0,0.0711969,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
923,-0.261804008,-0.327286902,-0.10044025,0.063769202,0.026249747,0.288681027,0.498986018,-0.037888006,0.206734146,-0.182297048,-0.243024009,-0.112021954,-0.128253244,-0.050992075,-0.116178868,-0.069109745,-0.16631579,-0.216912834,-0.095425303,-0.313976561,0.05643551,-0.157933134,CC(=O)C1CCOC1=O,3,0.2378834,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
924,-0.239798697,-0.275217327,-0.142960319,-0.112743762,-0.099058449,-0.008493127,-0.040121148,0.017079922,0.064797437,-0.185383468,-0.236963403,-0.13329855,-0.135307953,-0.128914152,-0.077063222,-0.069109745,-0.176382904,-0.175246167,-0.161431904,-0.313974302,-0.097671562,-0.162088455,CC(=O)C1CCOC1=O,4,-0.0017686,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
925,-0.189797916,-0.210884838,-0.19373371,-0.1278891,0.142607083,-0.153362778,-0.171164356,-0.119795336,0.080383935,-0.108222974,-0.158175524,-0.060350222,-0.254355572,-0.180862204,-0.116178868,-0.069109745,-0.084101025,-0.13060331,-0.029418702,-0.313983768,-0.222830578,-0.220222005,CC(=O)C1CCOC1=O,5,0.0377153,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
926,-0.193368156,-0.146120046,-0.1304257,-0.162620261,-0.225015174,-0.098377011,-0.164810449,-0.032747914,-0.031877668,-0.03723532,-0.121811888,0.042993243,-0.299329117,-0.20683623,-0.093503154,-0.069109745,-0.099201696,-0.035365215,-0.158131574,-0.290112544,-0.317283763,-0.203612063,CCC(=O)C1CCOC1=O,0,-0.0524441,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
927,-0.220740079,-0.174952873,-0.128889963,-0.079005999,-0.087340786,0.125018924,0.372831791,-0.09314042,0.010219378,-0.137543962,-0.130902797,-0.145456605,-0.079752397,-0.070472594,-0.051553018,-0.069109745,-0.19483928,-0.216912834,-0.151530914,-0.290123605,-0.118144948,-0.231156011,CCC(=O)C1CCOC1=O,1,0.1962486,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
928,-0.230966517,-0.220444923,-0.119991911,0.065082065,0.013031639,0.287435025,0.503433856,-0.037999107,0.094029505,-0.161720937,-0.182417949,-0.112021954,-0.117671233,-0.089953113,-0.102573426,-0.055504303,-0.152892971,-0.205008072,-0.082223983,-0.290123905,0.060896589,-0.116286295,CCC(=O)C1CCOC1=O,4,0.2311983,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
929,-0.173532005,-0.188284675,-0.152461375,-0.113797617,-0.099311721,-0.007016197,-0.029891639,0.011281642,0.102683513,-0.123655073,-0.118781585,-0.130259036,-0.188218006,-0.128914152,-0.090668664,-0.069109745,-0.085778877,-0.103817596,-0.062422003,-0.290106764,-0.113960892,-0.138770365,CCC(=O)C1CCOC1=O,5,-0.0033004,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
930,-0.100922414,-0.21284369,-0.195156537,-0.128017862,0.161472002,-0.148835602,-0.171301692,-0.112094877,0.048489421,-0.139087171,-0.218781585,-0.060350222,-0.254355572,-0.174368698,-0.080464582,-0.069109745,-0.063966797,0.015230023,-0.151530914,-0.290126496,-0.188020537,-0.226367549,CCC(=O)C1CCOC1=O,6,0.0364127,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
931,0.090856637,-0.012556291,-0.130263153,-0.139231398,-0.192262511,0.097943215,0.038626924,0.131825935,-0.043388217,-0.009457542,-0.094539161,0.070348866,-0.299329117,-0.20683623,-0.00846914,-0.069109745,-0.015309079,0.220587166,-0.158131574,-0.167524198,-0.314751983,-0.31498886,CCOC(=O)C(Cc1ccccc1)C(C)=O,0,-0.0761826,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
932,-0.058132734,0.03965262,-0.09285866,-0.104759458,0.28783166,-0.185750816,-0.221704287,-0.133212433,-0.034354461,-0.004827912,0.129703264,-0.145456605,-0.061233879,-0.083459607,-0.06685914,-0.069109745,-0.08074532,-0.133579501,-0.019517712,-0.16752081,-0.211760428,-0.249474427,CCOC(=O)C(Cc1ccccc1)C(C)=O,1,0.0384385,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
933,-0.156763557,-0.158137225,0.139462713,0.217596933,0.042988717,0.296216281,0.471912987,0.010813672,0.038101235,-0.116453406,-0.127872494,-0.081626818,0.044586227,0.046410523,0.013072833,0.060141955,-0.126047334,-0.181198548,-0.055821343,-0.167546985,0.170124955,-0.001044199,CCOC(=O)C(Cc1ccccc1)C(C)=O,5,0.2529679,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
934,-0.152605618,-0.17546628,0.033011175,-0.035762758,0.011964827,0.047122169,0.066066186,0.02442267,-0.035548554,-0.068099517,-0.112720979,-0.026915571,0.034004216,-0.025018049,-0.00393397,-0.001082534,-0.102557401,-0.148460453,-0.045920353,-0.167532269,0.061265739,0.08770692,CCOC(=O)C(Cc1ccccc1)C(C)=O,6,0.2040585,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
935,-0.163470864,-0.003529253,-0.194567442,-0.152807197,-0.011366888,0.016605645,0.066066186,-0.0267409,0.191189842,-0.061926678,-0.046054312,-0.081626818,0.123951306,-0.070472594,-0.007335331,0.039733792,-0.079067468,-0.139531882,-0.009616722,-0.167568244,-0.021453022,-0.127151422,CCOC(=O)C(Cc1ccccc1)C(C)=O,8,-0.2838626,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
936,-0.042886258,-0.102536757,-0.204653229,-0.154141061,-0.073646834,-0.071379616,-0.12361358,-0.020810477,0.210894484,0.016777026,0.111521445,-0.084666331,-0.106207424,-0.070472594,-0.116178868,-0.069109745,0.142409042,0.05689669,0.20820506,-0.167522005,-0.191041861,-0.203630459,CCOC(=O)C(Cc1ccccc1)C(C)=O,9,-0.2838445,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
937,0.058623571,-0.220930425,-0.204548229,-0.143728734,-0.060127486,-0.08578646,-0.146143053,-0.0267409,0.20213921,-0.014087171,-0.046054312,0.012598106,-0.193509011,-0.0769661,-0.116178868,-0.069109745,0.320261391,0.214634785,0.383122552,-0.167563859,-0.214918644,-0.297486524,CCOC(=O)C(Cc1ccccc1)C(C)=O,10,-0.2921714,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
938,-0.092481575,-0.138435907,-0.033821311,-0.165469995,-0.25007758,0.418991223,0.371313803,0.400958196,-0.019772183,-0.083531616,-0.167266433,-0.002599462,-0.304620122,-0.213329737,0.039149907,-0.069109745,-0.025376193,-0.071079501,0.016785918,-0.16754931,-0.230887116,-0.025650207,CCOC(=O)C(Cc1ccccc1)C(C)=O,14,0.0698955,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
939,-0.165375918,0.274422996,-0.049818769,-0.163413622,-0.199020266,0.548760246,0.505787309,0.509742644,0.013999969,0.431900483,0.338794173,0.504999322,-0.299329117,-0.20683623,-0.105974787,-0.069109745,0.045093606,0.092610975,0.010185258,-0.0442913,-0.351161582,-0.271735275,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,0.0156213,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
940,-0.040043819,-0.042886706,-0.156513854,-0.079085971,-0.069703851,0.067206808,0.177802133,-0.032293411,0.197303767,0.055357273,0.105460839,-0.002599462,0.092205275,0.215241692,-0.068559821,-0.021490698,0.142409042,0.05689669,0.20820506,-0.044286317,-0.129009584,-0.092203942,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,5,-0.3177702,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
941,-0.109483965,-0.018739984,-0.134189086,-0.102069457,-0.086304673,-0.008086494,0.012754549,-0.025011263,0.147438788,0.032209125,-0.049084615,0.10682303,0.153051835,0.01394299,0.026678275,0.073747398,0.004825149,-0.06512712,0.072891529,-0.044257716,-0.041279547,-0.026868502,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,6,-0.2761528,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
942,-0.065231621,-0.019671959,-0.121920377,-0.108975724,-0.09625327,0.158319626,0.177802133,0.120465043,0.19056537,0.033752335,0.105460839,-0.045152653,0.142469825,0.332124809,-0.027743494,0.019325629,0.071939243,-0.00560331,0.138898129,-0.044280835,0.03154124,0.004198466,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,9,-0.3042023,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
943,-0.046531726,-0.054514962,-0.126588677,-0.099632313,-0.025032059,0.006380591,0.024583198,-0.010325767,-0.060135052,0.030665915,-0.043024009,0.097704489,0.065750248,0.098358575,-0.009036011,-0.004483895,0.013214411,0.006301452,0.010185258,-0.044255026,-0.064295135,0.008367209,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,10,0.2653364,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
944,-0.022088782,-0.062221039,0.009682765,-0.055604408,-0.036225909,-0.036270654,-0.069880569,-0.005415451,-0.095396655,0.010604187,-0.0339331,0.049072271,0.026067708,0.020436497,0.014773513,0.056740595,0.02663723,0.068801452,-0.032719032,-0.04425951,-0.000696232,0.062312228,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,11,0.0411597,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
945,-0.047002604,0.018035209,0.167663425,0.126619479,0.087725746,-0.025385951,-0.059651061,-0.010325767,0.114594906,-0.098963715,-0.139993706,-0.039073626,0.185679666,0.085371562,0.033480996,0.080550119,-0.199872837,-0.246674739,-0.128428603,-0.044236757,0.275334552,0.149562787,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,12,0.0940611,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
946,-0.061191221,-0.007699713,-0.018251764,0.148880455,0.106590666,-0.006855552,0.012754549,-0.02302155,0.054147648,-0.02797606,0.072127506,-0.072508277,0.081623264,0.020436497,-0.075362542,-0.028293419,-0.10926881,-0.166317596,-0.039319693,-0.044252303,0.244415094,0.144945217,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,13,0.227364,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
947,-0.085312427,0.069933068,-0.126302312,-0.023049261,-0.065167981,-0.040146214,-0.059651061,-0.020189323,-0.019957837,-0.012543962,-0.049084615,0.018677134,0.205961888,-0.050992075,-0.026042814,-0.041898861,-0.100879549,-0.082984263,-0.115227283,-0.044264593,0.059589108,0.111420095,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,14,0.0541888,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
948,0.01810084,0.094761495,0.004751281,-0.101779689,-0.058711466,-0.021434085,-0.017370063,-0.02302155,-0.006666698,0.09702394,0.19636993,-0.011718003,-0.077106895,-0.012031036,-0.102573426,-0.062307024,0.021603673,0.018206213,0.013485588,-0.044258215,0.049223508,0.133630842,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,15,0.0683373,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
949,0.205274535,0.012026712,0.152277153,-0.151930046,-0.13440523,0.043905253,-0.017370063,0.086526295,-0.063067541,-0.108222974,-0.191508858,-0.026915571,-0.299329117,-0.20683623,0.123050179,-0.052102943,0.000350854,0.050944309,-0.042620023,-0.044295684,-0.017854789,0.259432028,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,17,-0.0236108,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
950,0.113612551,0.166327796,-0.140397213,-0.112213229,-0.148452227,0.169717388,0.390764643,-0.032705831,0.022177184,0.137147397,0.275157809,-0.011718003,-0.188218006,-0.115927139,-0.116178868,-0.069109745,0.164221123,0.110468118,0.19170341,-0.044263895,-0.100826331,-0.043400796,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,20,0.1808135,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
951,0.016169214,0.179780104,-0.083751969,-0.111011097,-0.087244849,-0.06899203,-0.070773258,-0.059555174,-0.047995812,-0.021803221,0.011521445,-0.060350222,0.242998925,-0.128914152,-0.00053261,0.002318826,-0.129403038,-0.133579501,-0.115227283,-0.044278544,-0.002606804,0.050924456,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,21,0.0711388,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
952,-0.005443919,0.114633535,0.094224082,0.137225903,0.086079479,-0.020396921,-0.017370063,-0.032705831,0.090274231,-0.021803221,0.193339627,-0.108982441,0.127478608,0.156800133,-0.078763902,-0.031694779,-0.119335924,-0.175246167,-0.049220683,-0.044247652,0.292785539,0.152516722,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,22,0.0341434,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
953,-0.020356986,0.385036942,-0.143475231,-0.162220399,-0.172940934,0.533230895,0.489694977,0.4967245,0.020746805,0.539925174,0.444854779,0.611382301,-0.299329117,-0.20683623,-0.067426011,-0.069109745,0.079769243,0.241420499,-0.108626623,0.017368996,-0.351223038,-0.272172912,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,0,0.0156213,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
954,-0.026146238,0.124603736,0.024450215,0.028503901,-0.071060391,0.063351329,0.169191534,-0.031792616,0.21406326,0.09856715,0.232733567,-0.045152653,0.248289931,0.338618315,-0.027743494,0.019325629,0.142409042,0.05689669,0.20820506,0.017375374,-0.059599297,-0.083549649,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,5,-0.3177702,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
955,-0.041078576,0.016933755,-0.004408319,0.003622926,-0.085163031,-0.015797454,-0.002490873,-0.025606325,0.163755243,0.036838755,-0.043024009,0.109862544,0.301199984,0.104852081,0.223957186,0.271026309,-0.042154716,-0.106793787,0.026686908,0.017391717,-0.026457388,0.013925691,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,6,-0.2761528,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
956,0.034100192,0.001452368,0.029716065,0.004145187,-0.091638733,0.153469152,0.169191534,0.119298486,0.212814315,0.120172088,0.232733567,-0.002599462,0.153051835,0.338618315,-0.068559821,-0.021490698,0.273281525,0.172968118,0.336917931,0.017360925,-0.039489497,-0.005609286,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,9,-0.3042023,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
957,0.061588039,0.049398528,-0.041662812,-0.092354184,-0.035341376,0.001895584,0.023141162,-0.016677867,-0.052312267,0.100110359,0.050915385,0.140257681,0.102787285,0.117839094,-0.012437372,0.015924268,0.093751324,0.172968118,-0.016217382,0.017392615,-0.064834863,-0.000506876,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,10,0.2653364,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
