,Buried_Volume_C,Buried_Volume_H_max,Local_Electrophilicity_C,Local_Electrophilicity_H_max,Local_Nucleophilicity_C,Local_Nucleophilicity_H_max,Pyramidalization_C,Pyramidalization_H_max,Radical_H_max,charge_C,charge_H_max,dual_C,dual_H_max,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
1399,0.32693,0.39819,-0.00502,0.013271,-0.0188,0.058871,0.80057,1.696195,0.04798,-0.10697,0.038685,0.00215,-0.005877,CC(C)CCC(C)(C)O,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1400,0.5177,0.421828,0.00244,0.023055,0.00456,0.103668,0.79295,1.592573,0.085268,-0.00918,0.024533,0.00609,-0.036799,CC(C)CCC(C)(C)O,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1401,0.55685,0.505731,0.00247,0.015126,-0.0094,0.052505,0.78658,1.639006,0.052472,-0.06457,0.030777,0.02788,-6.5e-05,CC(C)CCC(C)(C)O,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1402,0.60189,0.54532,0.00115,0.016149,-0.00803,0.057591,0.77705,1.626484,0.056364,-0.06945,0.050075,0.01868,-0.002454,CC(C)CCC(C)(C)O,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1403,0.36409,0.403396,-0.0064,0.015925,-0.00615,0.046954,0.79381,1.699667,0.052732,-0.11896,0.04523,-0.02491,0.017359,CC(C)CCC(C)(C)O,6,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1404,0.30106,0.377848,-0.00285,0.016427,-0.01091,0.054985,0.79247,1.700394,0.054414,-0.10237,0.05427,0.00228,-0.001143,CCC(C)(O)CCCC(C)C,0,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1405,0.48447,0.436056,0.00026,0.014477,-0.00696,0.055619,0.78542,1.64451,0.047643,-0.06022,0.041935,0.01198,0.010696,CCC(C)(O)CCCC(C)C,1,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1406,0.42788,0.468575,-0.00504,0.01344,-0.00577,0.048017,0.79295,1.700774,0.045223,-0.11883,0.048182,-0.01672,0.007834,CCC(C)(O)CCCC(C)C,3,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1407,0.53661,0.491299,0.00281,0.018227,0.00275,0.050755,0.79421,1.648832,0.05567,-0.0798,0.039118,0.01001,0.029818,CCC(C)(O)CCCC(C)C,5,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1408,0.52857,0.53959,0.0031,0.01708,-0.01054,0.058054,0.80325,1.642856,0.056782,-0.05385,0.032774,0.03191,0.009064,CCC(C)(O)CCCC(C)C,6,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1409,0.5459,0.535286,0.00192,0.013506,-0.00475,0.044286,0.79539,1.649078,0.044525,-0.06632,0.036233,0.01704,0.000477,CCC(C)(O)CCCC(C)C,7,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1410,0.52475,0.478575,0.00462,0.012468,0.00652,0.055073,0.78624,1.60064,0.0444,-0.00943,0.02264,0.01342,-0.021346,CCC(C)(O)CCCC(C)C,8,100.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1411,0.29705,0.35156,-0.0032,0.015714,-0.01538,0.049941,0.8004,1.695707,0.051435,-0.10665,0.035144,0.0074,0.002988,CCC(C)(O)CCCC(C)C,9,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1412,0.38282,0.410222,-0.00379,0.015324,-0.01881,0.045983,0.80664,1.692927,0.05119,-0.10902,0.035194,0.00896,0.010415,CC(C)(C)C1CCC(O)CC1,0,0.0,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1413,0.70083,0.551359,0.00469,0.017952,0.01004,0.053039,0.81299,1.58405,0.059785,-0.02725,0.027382,0.00945,0.013492,CC(C)(C)C1CCC(O)CC1,4,0.0,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1414,0.57336,0.583448,0.00018,0.016382,-0.00666,0.065009,0.79373,1.652215,0.058298,-0.05908,0.045899,0.01125,0.008952,CC(C)(C)C1CCC(O)CC1,5,0.0,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1415,0.47924,0.426988,-0.00273,0.017784,0.00048,0.049945,0.77905,1.657905,0.056953,-0.06691,0.02953,-0.01527,0.028994,CC(C)(C)C1CCC(O)CC1,6,0.0,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1416,0.51472,0.416471,0.00297,0.022615,-0.00259,0.095902,0.79402,1.630534,0.081863,0.12003,0.000718,0.01987,-0.028077,CC(C)(C)C1CCC(O)CC1,7,100.0,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1417,0.28499,0.381755,-0.00322,0.009326,-0.00632,0.019536,0.80113,1.695737,0.014189,-0.10168,0.036308,0.0033,-0.010694,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,0,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1418,0.43526,0.467719,-0.0029,0.008377,-0.00242,0.032197,0.79658,1.648836,0.020734,-0.05218,0.030219,-0.0,-0.017587,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,1,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1419,0.47512,0.438915,-0.00262,0.006796,-0.00109,0.021366,0.80527,1.643176,0.012933,-0.05927,0.032181,-0.00099,-0.012118,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,2,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1420,0.53782,0.544202,0.00106,0.004498,-4e-05,0.02661,0.80674,1.640807,0.016218,-0.06131,0.041319,0.00084,-0.020785,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1421,0.584,0.598322,-0.00298,0.016589,-0.00357,0.015581,0.79907,1.646259,0.014494,-0.05881,0.038262,0.00099,-0.001112,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,4,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1422,0.55964,0.615111,-0.00354,0.023264,-0.0017,0.017979,0.77677,1.648752,0.018621,-0.05429,0.04507,-0.00113,0.001284,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,5,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1423,0.48277,0.422591,-0.00668,0.025297,-0.00188,0.013041,0.7917,1.655298,0.016698,-0.09173,0.067256,-0.00335,0.007314,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,6,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1424,0.84172,0.729489,-0.00647,0.042429,0.00121,0.011662,0.78175,0.204094,0.022437,0.09864,0.098677,-0.006,0.021551,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,10,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1425,0.67996,0.716013,0.03835,0.06496,0.00969,0.004498,0.00119,1.999472,0.027067,-0.09122,0.079751,0.02025,0.045139,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,12,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1426,0.25738,0.325219,-0.02661,0.040624,-0.00588,0.009581,0.75579,1.719324,0.020618,0.03461,0.063084,-0.01482,0.022075,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,16,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1427,0.66672,0.612945,-0.0153,0.044701,-0.00442,0.014372,0.80397,1.647291,0.024776,-0.08375,0.076314,-0.00758,0.020933,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,17,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1428,0.47859,0.543206,-0.013,0.023943,-0.00452,0.013213,0.80329,1.695248,0.016279,-0.13281,0.07345,-0.00575,0.00797,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,19,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1429,0.61604,0.567386,-0.00616,0.018016,-0.00368,0.011927,0.79406,1.653564,0.013332,-0.08095,0.068706,-0.00132,0.003655,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,20,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1430,0.69956,0.676202,-0.00448,0.007338,-0.00182,0.003946,0.75136,1.592375,0.004933,0.10917,0.079204,-0.00174,0.001974,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,21,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1431,0.43879,0.431455,-0.00415,0.014,-0.00357,0.010748,0.74487,1.689439,0.011167,0.07535,0.038111,0.0001,0.00486,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,22,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1432,0.73537,0.76269,-0.00804,0.029948,0.00074,0.011684,0.81009,1.646554,0.01772,-0.11658,0.109054,-0.00676,0.012072,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,27,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1433,0.62748,0.545215,-0.00056,-0.001999,-0.00309,0.04149,0.75472,1.598294,0.021871,0.12691,0.022415,0.00239,-0.039238,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,28,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1434,0.50648,0.431111,-0.00399,0.01239,-0.0049,0.018179,0.80654,1.648247,0.01461,-0.07845,0.073651,0.00143,-0.007139,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,30,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1435,0.63007,0.481655,-0.00409,0.009128,-0.00653,0.041683,0.76573,1.639666,0.026193,0.25785,-0.011453,0.00284,-0.030981,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,31,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1436,0.43673,0.395057,-0.00303,0.008051,-0.00829,0.022699,0.80187,1.665622,0.015431,0.08491,0.055273,0.00524,-0.014325,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,33,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1437,0.56219,0.639425,-0.00132,0.007407,-0.00279,0.017236,0.74572,1.676799,0.012207,-0.07905,0.070069,0.00153,-0.010057,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,34,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1438,0.64426,0.495731,-0.00287,0.008224,-0.00541,0.02284,0.81109,1.592253,0.015573,0.12824,0.008618,0.00274,-0.014534,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,35,100.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1439,0.51621,0.432497,-0.00337,0.010159,-0.00458,0.016092,0.8241,1.639242,0.012626,-0.07509,0.066206,0.00162,-0.006932,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,36,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1440,0.63431,0.493769,-0.0014,0.004693,-0.00244,0.017556,0.80183,1.602066,0.011354,0.12652,0.010528,0.00116,-0.012406,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,37,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1441,0.51593,0.533515,-0.00378,0.012247,-0.00177,0.016721,0.76894,1.667345,0.01376,-0.08349,0.059612,-0.00125,-0.004677,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,38,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1442,0.41171,0.395686,-0.00335,0.009147,-0.00548,0.019649,0.80297,1.664553,0.014182,0.08759,0.054121,0.00245,-0.009317,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,39,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1443,0.6325,0.519649,-0.00201,0.012289,-0.00356,0.016257,0.76799,1.640564,0.013523,0.25913,-0.013505,0.00171,-0.005468,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,41,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1444,0.68974,0.78344,0.02452,0.006215,0.00824,0.006051,0.0172,1.583063,0.005655,-0.05495,0.078652,0.01109,-0.000792,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,42,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1445,0.65034,0.505509,0.0087,0.026865,0.00543,0.017029,0.0529,1.976767,0.019467,-0.02714,0.047537,0.00166,0.004877,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,43,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1446,0.53307,0.682725,-0.00654,0.020716,-0.00373,0.011294,0.79029,1.701627,0.014009,-0.10484,0.053162,-0.00157,0.00543,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,45,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1447,0.24337,0.313216,-0.00131,0.005054,-0.00791,0.023991,0.80033,1.69564,0.014088,-0.10301,0.035134,0.00608,-0.013813,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,0,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1448,0.43632,0.463415,-0.00179,0.00337,-0.00146,0.031106,0.78999,1.653869,0.016232,-0.05361,0.03172,3e-05,-0.021522,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,1,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1449,0.49221,0.526801,-0.00094,0.003368,-0.00295,0.028921,0.79997,1.646729,0.017307,-0.06113,0.037437,0.00195,-0.023228,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,2,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1450,0.47256,0.435741,-0.0032,0.011208,-0.00369,0.018844,0.80538,1.642825,0.013414,-0.05997,0.032376,0.00102,-0.007173,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1451,0.47276,0.436126,-0.00337,0.013633,-0.00206,0.016085,0.80674,1.643307,0.013756,-0.06001,0.040436,-0.00054,-0.004659,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,4,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1452,0.53707,0.549286,0.00036,0.009855,-0.00259,0.008073,0.78871,1.651525,0.005981,-0.0524,0.056914,0.00254,0.002922,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,5,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1453,0.54841,0.527738,-0.00467,0.022343,-0.00179,0.007576,0.78029,1.663147,0.01207,-0.09015,0.074279,-0.0017,0.008989,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,6,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1454,0.79365,0.65098,-0.00771,0.044359,0.00241,0.010996,0.76648,1.623045,0.021709,0.09806,0.091073,-0.00756,0.021427,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,10,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1455,0.6506,0.58693,0.03606,0.068817,0.00821,0.011794,0.0067,1.997081,0.030744,-0.08364,0.066491,0.01807,0.0379,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,12,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1456,0.26549,0.383223,-0.02755,0.046727,-0.00553,0.012186,0.75364,1.719535,0.023204,0.02866,0.070963,-0.01446,0.022036,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,16,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1457,0.68076,0.639245,-0.01314,0.049901,-0.00276,0.011757,0.76745,1.668543,0.023377,-0.08865,0.084695,-0.00679,0.025761,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,17,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1458,0.52127,0.64568,-0.01237,0.021869,-0.00387,0.009175,0.78632,1.703399,0.01063,-0.12561,0.061409,-0.00526,0.013249,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,19,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1459,0.73401,0.702787,-0.00695,0.022219,-0.00154,0.006695,0.79329,1.645873,0.011465,-0.08304,0.073527,-0.00351,0.009794,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,20,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1460,0.77281,0.708489,-0.00292,-0.003496,0.00091,0.012668,0.78986,1.441187,0.005835,0.08181,0.080601,-0.00286,-0.013667,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,21,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1461,0.61988,0.558953,-0.00419,0.01639,0.00083,0.012161,0.79323,0.456432,0.012536,0.10732,0.04088,-0.00368,0.00075,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,22,56.69291338582677,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1462,0.35919,0.436469,-0.00784,0.018533,-0.00384,0.016975,0.78626,1.7031,0.015973,-0.12393,0.054535,-0.00211,-0.002005,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,23,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
