,gas_charge_C,gas_charge_H_max,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
127,-0.19371106010545916,0.14913561114974547,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,17,32.5,18,10.1038/nchem.2322
128,-0.17640261980985436,0.15090239560204227,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,18,67.5,18,10.1038/nchem.2322
129,0.07894549376463025,0.21209738435886852,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,19,0.0,18,10.1038/nchem.2322
130,0.7057444046942295,0.22237685753586822,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,22,0.0,18,10.1038/nchem.2322
131,-0.22080816888284796,-0.4814458215518286,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,0,0.0,18,10.1038/nchem.2322
132,-0.16110377370587406,-0.42796043767775216,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,1,0.0,18,10.1038/nchem.2322
133,-0.14379533341026923,-0.4236237849312054,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,2,0.0,18,10.1038/nchem.2322
134,-0.13167294264143742,-0.42233885078408046,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,3,0.0,18,10.1038/nchem.2322
135,-0.026655439724284576,-0.394230916315722,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,4,0.0,18,10.1038/nchem.2322
136,0.337729365150602,-0.058220636842544894,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,5,0.0,18,10.1038/nchem.2322
137,-0.11015083710532954,0.16278803646294812,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,16,0.0,18,10.1038/nchem.2322
138,-0.19494274686806778,0.1489749943813548,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,17,31.95876288659794,18,10.1038/nchem.2322
139,-0.19306280391461259,0.14929622791813604,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,18,68.04123711340206,18,10.1038/nchem.2322
140,-0.10269589091059339,0.16808838981983854,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,19,0.0,18,10.1038/nchem.2322
141,-0.22080816888284796,-0.4814458215518286,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,0,0.0,18,10.1038/nchem.2322
142,-0.16110377370587406,-0.42796043767775216,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,1,0.0,18,10.1038/nchem.2322
143,-0.14379533341026923,-0.4236237849312054,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,2,0.0,18,10.1038/nchem.2322
144,-0.13167294264143742,-0.42233885078408046,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,3,0.0,18,10.1038/nchem.2322
145,-0.026655439724284576,-0.394230916315722,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,4,0.0,18,10.1038/nchem.2322
146,0.337729365150602,-0.058220636842544894,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,5,0.0,18,10.1038/nchem.2322
147,-0.10775228919919706,0.1629486532313387,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,16,0.0,18,10.1038/nchem.2322
148,-0.19481309562989846,0.14913561114974547,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,17,38.38383838383838,18,10.1038/nchem.2322
149,-0.19072908162756474,0.1494568446865267,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,18,61.61616161616162,18,10.1038/nchem.2322
150,-0.07384849041791866,0.17435244378707274,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,19,0.0,18,10.1038/nchem.2322
151,-0.22080816888284796,-0.4814458215518286,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,0,0.0,17,10.1038/nchem.2322
152,-0.16110377370587406,-0.42796043767775216,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,1,0.0,17,10.1038/nchem.2322
153,-0.14379533341026923,-0.4236237849312054,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,2,0.0,17,10.1038/nchem.2322
154,-0.13167294264143742,-0.42233885078408046,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,3,0.0,17,10.1038/nchem.2322
155,-0.026655439724284576,-0.394230916315722,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,4,0.0,17,10.1038/nchem.2322
156,0.337729365150602,-0.058220636842544894,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,5,0.0,17,10.1038/nchem.2322
157,-0.11358659491681665,0.16230618615777623,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,16,0.0,17,10.1038/nchem.2322
158,-0.1952668749634911,0.1489749943813548,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,17,100.0,17,10.1038/nchem.2322
159,-0.196433736107015,0.14881437761296426,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,18,0.0,17,10.1038/nchem.2322
160,-0.11592031720386449,0.15909385078996396,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,19,0.0,17,10.1038/nchem.2322
161,-0.22080816888284796,-0.4814458215518286,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,0,0.0,18,10.1038/nchem.2322
162,-0.16110377370587406,-0.42796043767775216,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,1,0.0,18,10.1038/nchem.2322
163,-0.14379533341026923,-0.4236237849312054,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,2,0.0,18,10.1038/nchem.2322
164,-0.13167294264143742,-0.42233885078408046,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,3,0.0,18,10.1038/nchem.2322
165,-0.026655439724284576,-0.394230916315722,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,4,0.0,18,10.1038/nchem.2322
166,0.337729365150602,-0.058220636842544894,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,5,0.0,18,10.1038/nchem.2322
