,C_n_charge_avg,gas_charge_C,Buried_Volume_C_MMFF,Buried_Volume_H_max_MFF,S_bur_2.0_avg,L_cc1_min,Pyramidalization_H_max,num_O,Pyramidalization_H_max_MFF,gas_charge_H_max,dual_H_max,charge_C,Bmax_2.0_min,Buried_Volume_C,Bmin_3.0_avg,Bmax_2.0_avg,Bmin_2.0_avg,Local_Nucleophilicity_H_max,V_occ_avg,num_H,num_C,Pyramidalization_C_MFF,L_ch1_avg,bde_avg,n_Csp3,C_charge,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
432,-0.232815,0.07962,0.488137,0.409837,68.332509,2.9,1.626303,1,1.607815,0.0626,-0.075707,0.11252,0.989949,0.48832,0.0,0.989949,0.95,0.134501,81.532375,1,2,0.789515,2.3,90.06587982177734,2,0.067062,C[C@@H](O)[C@H]1CO1,1,100.0,1,10.1002/047084289X.rm267.pub3
433,-0.120788,0.10648,0.483525,0.402389,63.769527,2.9,1.677621,1,1.745817,0.06556,0.015391,0.08926,3.52881,0.48411,0.0,3.52881,0.95,0.103763,81.514125,1,2,0.550121,2.15,103.30538177490234,2,0.009435,C[C@@H](O)[C@H]1CO1,3,0.0,1,10.1002/047084289X.rm267.pub3
434,-0.129509,0.07601,0.326273,0.372187,43.945724,3.9,1.793184,1,1.812664,0.05954,0.050332,0.06212,0.984886,0.31406,0.016947,2.521297,0.95,0.086265,81.530188,2,1,0.474588,2.15,103.89327239990234,1,-0.160973,C[C@@H](O)[C@H]1CO1,4,0.0,1,10.1002/047084289X.rm267.pub3
435,-0.174615,0.08294,0.59849,0.479297,74.584734,2.9,1.608786,1,1.614479,0.06311,-0.004387,0.11516,3.354102,0.59903,0.0,3.354102,0.95,0.074695,128.64,1,2,0.777203,2.3,93.9677505493164,2,0.064392,OC1CC2CCC1(O)CC2,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
436,-0.003085,-0.02131,0.513197,0.434862,60.498319,4.2,1.661789,0,1.65542,0.0297,0.019598,-0.07702,3.508917,0.51359,0.0,3.620102,0.95,0.052662,128.641438,2,2,0.778703,2.2,97.82677459716795,2,-0.167158,OC1CC2CCC1(O)CC2,2,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
437,-0.151757,-0.03865,0.571952,0.414258,72.540149,3.9,1.617538,0,1.61788,0.03037,0.0018,-0.01861,1.011187,0.57768,0.0,1.011187,0.989949,0.065929,128.639375,1,3,0.762956,2.15,100.5149154663086,3,-0.070562,OC1CC2CCC1(O)CC2,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
438,-0.117626,-0.04751,0.476857,0.396932,58.209907,4.15,1.65802,0,1.651137,0.02705,-0.0099,-0.06122,3.298485,0.49754,0.0,3.541496,0.95,0.069619,128.645063,2,2,0.790217,2.225,96.1686782836914,2,-0.142661,OC1CC2CCC1(O)CC2,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
439,-0.013003,-0.02132,0.51435,0.426237,60.634388,4.2,1.652875,0,1.648999,0.02971,-0.008883,-0.06976,3.453983,0.54318,0.0,3.597319,0.95,0.07251,128.639563,2,2,0.7909,2.2,97.35823059082033,2,-0.16469,OC1CC2CCC1(O)CC2,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
440,-0.152972,-0.04892,0.419714,0.363545,55.562834,3.95,1.663286,0,1.647358,0.02682,0.017604,-0.04754,0.986154,0.42887,0.0,2.248426,0.95,0.087522,85.082938,2,2,0.795146,2.15,97.1092300415039,2,-0.159444,C1CCOCC1,0,0.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
441,-0.085771,-0.02952,0.424478,0.404753,55.168825,3.6,1.65981,0,1.656423,0.02901,0.028587,-0.06587,0.986154,0.41529,0.0,2.243256,0.95,0.081905,85.081063,2,2,0.781089,2.15,95.59117889404295,2,-0.153817,C1CCOCC1,1,0.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
442,-0.211687,0.04655,0.407968,0.397905,53.812537,4.05,1.658316,1,1.646286,0.05665,0.01278,0.08246,0.986154,0.41106,0.0,2.248426,0.95,0.111183,85.086563,2,1,0.81899,2.15,91.74320220947266,1,-0.012098,C1CCOCC1,2,100.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
443,0.443388,0.03396,0.281104,0.33537,37.730076,14.45,1.71277,0,1.710227,0.03485,0.015699,-0.1469,4.785394,0.30826,0.317091,9.130897,0.981675,0.014083,577.753167,3,1,0.774388,5.95,97.26892852783205,0,-0.203974,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,0,0.0,43,10.1002/047084289X.rm267.pub3
444,-0.08247,0.14163,0.806269,0.728551,86.851735,5.25,1.570337,1,1.589946,0.0787,0.00171,0.0991,6.101844,0.86347,1.414874,6.101844,2.089696,0.009626,577.75075,1,2,0.807804,10.15,95.7802963256836,2,0.032326,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,4,0.0,43,10.1002/047084289X.rm267.pub3
445,-0.081944,0.00018,0.79419,0.737607,80.282157,7.7,1.587719,0,1.590969,0.03424,-0.00931,-0.02501,11.05995,0.81101,0.015536,11.05995,1.0,0.010861,577.76475,1,3,0.787411,5.25,92.18006134033205,3,-0.053701,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,5,0.0,43,10.1002/047084289X.rm267.pub3
446,-0.053701,-0.05853,0.52542,0.547213,46.542531,7.4,1.696999,0,1.68428,0.02347,-0.005957,-0.10127,8.516455,0.53267,0.158979,10.212338,0.95,0.018455,577.772458,3,1,0.827028,7.866667,99.0314712524414,1,-0.209385,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,6,0.0,43,10.1002/047084289X.rm267.pub3
447,-0.079113,-0.02947,0.783411,0.704144,83.589571,5.45,1.628246,0,1.590077,0.03125,-0.016595,-0.03108,12.102169,0.79259,0.876078,12.102169,2.113711,0.012264,577.774,1,3,0.786416,7.3,90.24180603027344,3,-0.068774,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,7,0.0,43,10.1002/047084289X.rm267.pub3
448,-0.122766,-0.04922,0.559658,0.528297,64.240486,9.1,1.666559,0,1.65738,0.02698,-0.005761,-0.06296,7.486154,0.58469,0.638938,7.832392,1.052778,0.012646,577.74775,2,2,0.780946,5.875,94.66146087646484,2,-0.13883,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,8,0.0,43,10.1002/047084289X.rm267.pub3
449,-0.114176,-0.04922,0.520663,0.488725,61.757492,9.7,1.678559,0,1.665412,0.02698,-0.005788,-0.06401,9.271057,0.52378,0.521557,10.126715,1.172059,0.016317,577.759625,2,2,0.737264,3.55,95.04682159423828,2,-0.176758,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,9,0.0,43,10.1002/047084289X.rm267.pub3
450,-0.104037,-0.02935,0.736402,0.615729,84.047093,7.35,1.626243,0,1.613337,0.03126,-0.010858,-0.02971,11.284724,0.74065,0.020708,11.284724,1.592406,0.010707,577.788375,1,3,0.740278,6.35,93.9013442993164,3,-0.089521,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,10,0.0,43,10.1002/047084289X.rm267.pub3
451,-0.061697,-0.00018,0.753785,0.70044,84.503498,4.75,0.278582,0,1.602661,0.03438,-0.003844,-0.03243,11.19933,0.76325,2.373797,11.19933,2.843392,0.010501,577.788625,1,3,0.780399,3.25,92.159912109375,3,-0.090546,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,11,0.0,43,10.1002/047084289X.rm267.pub3
452,-0.174653,0.09466,0.536183,0.500157,62.610769,7.35,1.838782,1,1.644618,0.071,-0.004049,0.06552,9.323626,0.55158,0.016894,10.454265,0.95,0.018524,577.762562,2,1,0.83018,6.6,92.5072250366211,1,-0.020586,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,12,0.0,43,10.1002/047084289X.rm267.pub3
453,0.112397,0.06628,0.768811,0.657741,84.797742,5.15,0.243116,0,0.238129,0.04289,-0.009696,-0.05804,14.184675,0.80095,0.91361,14.184675,1.417479,0.017597,577.763875,1,3,0.841799,5.9,99.6814193725586,2,-0.078347,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,16,0.0,43,10.1002/047084289X.rm267.pub3
454,-0.01289,0.00188,0.589714,0.534109,66.705398,7.4,1.651814,0,1.642802,0.03149,-0.001011,-0.06808,6.376715,0.60489,0.178766,10.379368,1.037573,0.015407,577.792,2,2,0.807986,3.175,97.89176177978516,2,-0.126729,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,17,0.0,43,10.1002/047084289X.rm267.pub3
455,-0.105542,0.13942,0.662807,0.535618,79.265048,6.75,1.601053,1,1.615677,0.07842,0.001202,0.10521,5.667892,0.68285,0.017097,5.667892,0.95,0.012834,577.761625,1,2,0.78528,3.3,99.99449920654295,2,0.052566,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,18,0.0,43,10.1002/047084289X.rm267.pub3
456,0.449616,0.03396,0.26863,0.328591,36.115342,6.85,1.715593,0,1.70914,0.03485,0.00486,-0.14598,2.751818,0.32067,0.01936,10.574984,0.951531,0.020021,577.7725,3,1,0.776281,8.266667,97.26189422607422,0,-0.209419,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,21,0.0,43,10.1002/047084289X.rm267.pub3
457,-0.110433,0.13913,0.715646,0.618192,80.818809,5.1,1.610805,1,1.613038,0.07841,-0.005672,0.10955,13.980701,0.70182,1.861348,13.980701,2.565475,0.015435,577.771875,1,2,0.763099,3.0,98.7495346069336,2,0.057119,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,23,0.0,43,10.1002/047084289X.rm267.pub3
458,0.452094,0.03396,0.274658,0.341409,38.242851,12.85,1.711303,0,1.709408,0.03485,0.017391,-0.14494,2.802231,0.30077,0.023038,7.386604,0.95,0.012731,577.775833,3,1,0.776205,6.85,97.26189422607422,0,-0.200649,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,26,0.0,43,10.1002/047084289X.rm267.pub3
459,0.015187,-0.00551,0.696614,0.624552,72.117015,5.3,1.633558,0,1.624692,0.03119,-0.001143,-0.0799,13.842417,0.6231,0.655891,14.132744,3.114776,0.015154,577.779,2,2,0.835838,7.05,98.4691925048828,2,-0.132017,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,28,0.0,43,10.1002/047084289X.rm267.pub3
460,-0.026746,-0.05839,0.511659,0.531477,55.267855,9.3,1.693443,0,1.679415,0.02364,-0.002172,-0.11297,8.709191,0.4944,0.229442,10.912131,0.969731,0.014094,577.771542,3,1,0.831817,6.733333,99.65918731689452,1,-0.193162,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,30,0.0,43,10.1002/047084289X.rm267.pub3
461,-0.086802,-0.02864,0.766609,0.63893,84.670457,7.4,1.603687,0,1.556993,0.03128,-0.012945,-0.03277,8.909686,0.80733,1.050016,8.909686,3.392937,0.010356,577.789875,1,3,0.826401,6.75,97.0159149169922,3,-0.074983,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,31,0.0,43,10.1002/047084289X.rm267.pub3
462,-0.108193,-0.04896,0.596574,0.57982,68.843832,7.05,1.639507,0,1.62896,0.02699,-0.005585,-0.06435,7.252758,0.60985,0.871995,9.002251,2.231607,0.015239,577.772563,2,2,0.832031,5.225,96.4176254272461,2,-0.143115,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,32,0.0,43,10.1002/047084289X.rm267.pub3
463,-0.093961,-0.04701,0.591124,0.519812,63.675786,8.6,1.663266,0,1.637096,0.02724,-0.011247,-0.06286,10.043032,0.59293,0.854442,10.063589,1.687465,0.021654,577.76625,2,2,0.773114,6.15,95.38561248779295,2,-0.141403,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,33,0.0,43,10.1002/047084289X.rm267.pub3
464,-0.044807,-0.05909,0.496698,0.508986,61.134333,8.55,1.688857,0,1.67496,0.02362,-0.007867,-0.11007,8.263776,0.50519,0.87292,8.877386,1.556004,0.016173,577.772875,3,1,0.839708,6.716667,98.82662200927734,1,-0.182682,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,35,0.0,43,10.1002/047084289X.rm267.pub3
465,-0.094488,0.14159,0.769539,0.665655,89.179942,5.2,1.580455,1,1.608679,0.0787,-0.002306,0.09715,6.289078,0.80425,1.69338,6.289078,2.847538,0.011074,577.77225,1,2,0.784376,10.15,95.9664077758789,2,0.047994,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,36,0.0,43,10.1002/047084289X.rm267.pub3
466,0.440325,0.03396,0.32123,0.379676,37.491141,14.3,1.712483,0,1.709859,0.03485,0.017987,-0.1467,7.427819,0.29251,0.020329,13.342412,0.976633,0.015724,577.750042,3,1,0.77709,5.15,97.2685317993164,0,-0.203573,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,39,0.0,43,10.1002/047084289X.rm267.pub3
467,-0.07698,-0.00087,0.703061,0.649594,83.842115,4.25,1.569876,0,1.592033,0.0342,-0.024347,-0.02286,15.147607,0.69169,0.161907,15.147607,2.013244,0.031429,577.74825,1,3,0.797397,5.35,94.95947265625,3,-0.089523,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,41,0.0,43,10.1002/047084289X.rm267.pub3
468,-0.089523,-0.05857,0.421293,0.498067,46.728681,6.8,1.700334,0,1.686833,0.02347,-0.009003,-0.10767,4.654299,0.44261,0.028033,7.029619,0.963316,0.022953,577.763458,3,1,0.824056,7.683333,99.25286102294922,1,-0.217016,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,42,0.0,43,10.1002/047084289X.rm267.pub3
469,-0.187685,-0.04088,0.618443,0.594059,77.687307,3.2,1.588995,0,1.572638,0.03012,-0.027083,-0.01832,7.531434,0.60053,0.028066,7.531434,0.95,0.039125,577.773375,1,3,0.826382,5.25,93.84185791015624,3,-0.061919,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,43,100.0,43,10.1002/047084289X.rm267.pub3
470,-0.061919,-0.06238,0.380102,0.48017,48.651945,14.15,1.69523,0,1.685948,0.02332,-0.006835,-0.11205,3.438386,0.37102,0.24831,11.212828,0.964848,0.017424,577.787333,3,1,0.820466,4.65,99.62152862548828,1,-0.241458,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,44,0.0,43,10.1002/047084289X.rm267.pub3
471,-0.118152,-0.06538,0.24173,0.308039,36.841446,6.25,1.695713,0,1.693336,0.02304,-0.031318,-0.10186,0.986154,0.26892,5.2e-05,3.756718,0.95,0.081948,110.136958,3,1,0.805042,2.583333,100.08214569091795,1,-0.2234,CCCCC1CC1,0,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
472,-0.170225,-0.05616,0.423121,0.440045,56.587841,3.2,1.650752,0,1.648527,0.02637,-0.037656,-0.05244,3.50464,0.38981,0.001683,4.767283,0.95,0.117872,110.127688,2,2,0.799327,3.3,96.67919158935548,2,-0.118152,CCCCC1CC1,1,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
473,-0.112578,-0.0533,0.46585,0.468861,58.514683,4.25,1.650003,0,1.648811,0.02665,-0.013026,-0.05845,3.522783,0.46471,0.008186,4.26701,0.95,0.057618,110.137688,2,2,0.796973,2.75,97.32762908935548,2,-0.11705,CCCCC1CC1,2,9.278350515463918,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
474,-0.105526,-0.05046,0.468104,0.422277,58.495822,4.35,1.655519,0,1.652166,0.02694,-0.00361,-0.05887,3.510698,0.49942,0.0,3.648098,0.95,0.089107,110.13825,2,2,0.795191,2.3,95.7140121459961,2,-0.107004,CCCCC1CC1,3,90.72164948453609,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
475,-0.192935,-0.04141,0.512236,0.467044,66.420763,3.15,1.78197,0,1.772054,0.03027,0.036971,-0.01996,6.025156,0.48389,0.026203,6.025156,0.95,0.060597,110.151125,1,3,0.439228,2.15,104.19605255126952,3,-0.094002,CCCCC1CC1,4,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
476,-0.14625,-0.05018,0.358886,0.374511,45.756088,5.05,1.816487,0,1.813162,0.02695,0.04886,-0.06794,0.982344,0.33263,0.0,3.788614,0.95,0.076285,110.142313,2,2,0.464691,2.75,107.14131927490234,2,-0.273304,CCCCC1CC1,5,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
477,-0.040456,-0.06277,0.296217,0.348555,42.477392,7.15,1.695853,0,1.690421,0.02331,-0.028644,-0.10527,3.535534,0.32604,0.017207,5.7843,0.963316,0.061951,125.22475,3,1,0.811109,2.3,100.38410186767578,1,-0.230202,CC(C)CCC1CC1,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
478,-0.199139,-0.04712,0.51644,0.461395,72.033601,3.2,1.601415,0,1.594567,0.0297,-0.050354,-0.00978,1.012423,0.51561,0.0,1.012423,0.989949,0.078654,125.223875,1,3,0.793885,4.6,94.5216827392578,3,-0.040456,CC(C)CCC1CC1,1,83.6734693877551,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
479,-0.084853,-0.05071,0.518088,0.48257,61.638779,4.25,1.646596,0,1.642339,0.02693,-0.016614,-0.06336,3.558792,0.5211,0.020345,4.249214,0.952109,0.056891,125.22975,2,2,0.806522,2.35,97.3409194946289,2,-0.145741,CC(C)CCC1CC1,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
480,-0.106518,-0.0502,0.502516,0.48282,62.502779,4.25,1.655971,0,1.655574,0.02695,-0.000744,-0.05835,4.857211,0.50048,0.010087,4.866458,1.153243,0.073547,125.22175,2,2,0.793633,2.625,94.83460235595705,2,-0.12925,CC(C)CCC1CC1,4,16.3265306122449,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
481,-0.205278,-0.0414,0.485423,0.425643,64.768738,3.15,1.782084,0,1.775085,0.03027,0.033176,-0.0195,5.261654,0.48418,0.0,5.261654,0.95,0.058044,125.2375,1,3,0.477254,2.7,103.99861907958984,3,-0.067296,CC(C)CCC1CC1,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
482,-0.147485,-0.05018,0.332801,0.347087,45.595135,6.3,1.813679,0,1.812338,0.02695,0.044996,-0.06714,0.982344,0.35395,0.013637,4.255229,0.95,0.066584,125.229188,2,2,0.46648,2.15,107.05170440673828,2,-0.258911,CC(C)CCC1CC1,6,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
483,-0.133281,-0.05327,0.424408,0.365717,57.174038,4.85,1.658139,0,1.642475,0.02665,-0.030967,-0.05554,0.986154,0.4345,0.0,3.333081,0.95,0.103839,115.504938,2,2,0.802845,2.15,97.42670440673828,2,-0.139396,C1CCC2(CC1)CC2,0,0.0,2,10.1002/047084289X.rm267.pub3
484,-0.134417,-0.05278,0.441093,0.428805,55.900906,4.15,1.659503,0,1.65103,0.02667,-0.010735,-0.05501,0.986154,0.44929,0.0,2.766016,0.95,0.063873,115.499375,2,2,0.790113,2.55,97.88082122802734,2,-0.13696,C1CCC2(CC1)CC2,1,0.0,2,10.1002/047084289X.rm267.pub3
485,-0.055707,-0.0476,0.511554,0.458494,60.532925,4.1,1.660243,0,1.655729,0.02722,-0.004611,-0.05802,3.723238,0.50801,0.0,3.81242,0.95,0.071368,115.50225,2,2,0.78249,2.475,96.78256225585938,2,-0.129439,C1CCC2(CC1)CC2,2,100.0,2,10.1002/047084289X.rm267.pub3
486,-0.114643,-0.04707,0.388278,0.363469,49.333103,3.55,1.813147,0,1.805945,0.02724,0.028653,-0.07296,4.939636,0.38204,0.008028,4.969818,0.95,0.071524,115.497188,2,2,0.481277,2.175,107.24900817871094,2,-0.257431,C1CCC2(CC1)CC2,6,0.0,2,10.1002/047084289X.rm267.pub3
487,-0.07164,-0.04755,0.514012,0.419447,60.646992,5.05,1.659645,0,1.654158,0.02722,-0.012358,-0.05889,3.494639,0.51355,0.0,3.497498,0.95,0.044215,156.664375,2,2,0.784687,2.15,98.93982696533205,2,-0.153717,C1C2CC3CC1CC(C2)C31CC1,0,0.0,3,10.1002/047084289X.rm267.pub3
488,-0.15126,-0.0406,0.592277,0.419324,73.033536,4.2,1.612809,0,1.614352,0.0303,-0.042487,-0.01241,0.989949,0.59349,0.0,0.989949,0.95,0.089349,156.670375,1,3,0.766378,2.15,97.56777954101562,3,-0.071793,C1C2CC3CC1CC(C2)C31CC1,1,0.0,3,10.1002/047084289X.rm267.pub3
489,-0.067697,-0.04702,0.534302,0.457306,60.995171,4.2,1.661613,0,1.656148,0.02724,-0.000129,-0.05887,3.501785,0.53463,0.012438,4.119041,0.95,0.049281,156.672875,2,2,0.780994,2.575,98.11099243164062,2,-0.14919,C1C2CC3CC1CC(C2)C31CC1,2,0.0,3,10.1002/047084289X.rm267.pub3
490,-0.094694,-0.03496,0.664316,0.493105,76.665513,4.2,1.616038,0,1.612953,0.03087,-0.014603,-0.01487,3.67049,0.66602,0.0,3.67049,0.95,0.046401,156.659,1,3,0.761723,2.2,97.46114349365234,3,-0.063602,C1C2CC3CC1CC(C2)C31CC1,3,100.0,3,10.1002/047084289X.rm267.pub3
491,-0.117022,-0.04652,0.418031,0.387474,48.594872,3.95,1.811867,0,1.808217,0.02726,0.03849,-0.06927,5.092151,0.41826,0.0,5.095585,0.95,0.052659,156.683188,2,2,0.475745,2.15,104.26566314697266,2,-0.251691,C1C2CC3CC1CC(C2)C31CC1,10,0.0,3,10.1002/047084289X.rm267.pub3
