,Bmax_2.0_avg,Bmax_2.0_max,Bmax_2.0_min,Bmax_2.5_avg,Bmax_2.5_max,Bmax_2.5_min,Bmax_3.0_avg,Bmax_3.0_max,Bmax_3.0_min,Bmax_3.5_avg,Bmax_3.5_max,Bmax_3.5_min,Bmax_4.0_avg,Bmax_4.0_max,Bmax_4.0_min,Bmax_4.5_avg,Bmax_4.5_max,Bmax_4.5_min,Bmin_2.0_avg,Bmin_2.0_max,Bmin_2.0_min,Bmin_2.5_avg,Bmin_2.5_max,Bmin_2.5_min,Bmin_3.0_avg,Bmin_3.0_max,Bmin_3.0_min,Bmin_3.5_avg,Bmin_3.5_max,Bmin_3.5_min,Bmin_4.0_avg,Bmin_4.0_max,Bmin_4.0_min,Bmin_4.5_avg,Bmin_4.5_max,Bmin_4.5_min,L_avg,L_max,L_min,S_bur_2.0_avg,S_bur_2.0_max,S_bur_2.0_min,S_bur_2.5_avg,S_bur_2.5_max,S_bur_2.5_min,S_bur_3.0_avg,S_bur_3.0_max,S_bur_3.0_min,S_bur_3.5_avg,S_bur_3.5_max,S_bur_3.5_min,S_bur_4.0_avg,S_bur_4.0_max,S_bur_4.0_min,S_bur_4.5_avg,S_bur_4.5_max,S_bur_4.5_min,V_bur_2.0_avg,V_bur_2.0_max,V_bur_2.0_min,V_bur_2.5_avg,V_bur_2.5_max,V_bur_2.5_min,V_bur_3.0_avg,V_bur_3.0_max,V_bur_3.0_min,V_bur_3.5_avg,V_bur_3.5_max,V_bur_3.5_min,V_bur_4.0_avg,V_bur_4.0_max,V_bur_4.0_min,V_bur_4.5_avg,V_bur_4.5_max,V_bur_4.5_min,V_occ_avg,V_occ_max,V_occ_min,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
1316,6.839391,14.428098,0.986154,5.125454,14.288632,0.502494,4.577633,13.732898,0.0,4.10166,12.304979,0.0,3.938415,11.815244,0.0,2.372528,7.117584,0.0,0.963316,0.989949,0.95,0.510398,0.55,0.490597,0.007354,0.022063,0.0,0.012994,0.038981,0.0,0.006103,0.01831,0.0,0.0,0.0,0.0,1.35,4.05,0.0,36.052182,36.079548,36.016513,19.328778,19.33455,19.324769,14.054257,14.065472,14.044837,10.79378,10.795648,10.792478,8.843654,8.845619,8.842189,8.439136,8.441028,8.437219,80.224169,80.23149,80.218791,52.714105,52.720017,52.710329,37.475361,37.477629,37.472043,28.103551,28.10842,28.100923,21.977697,21.97885,21.975988,18.027109,18.028796,18.025024,332.416625,332.42475,332.40875,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,14,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1317,7.127258,8.304517,5.95,6.277461,6.604922,5.95,5.066334,5.794178,4.338491,4.145684,5.142956,3.148412,0.0,0.0,0.0,0.0,0.0,0.0,0.974286,0.989949,0.958622,0.538493,0.582011,0.494975,0.014417,0.014725,0.014108,0.019706,0.021943,0.017468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.276985,62.287608,62.266362,51.536608,51.541461,51.531755,43.053127,43.068187,43.038067,32.605675,32.610168,32.601182,25.472238,25.473873,25.470603,18.35381,18.359429,18.348192,88.523408,88.523825,88.522992,71.992256,71.996636,71.987875,62.088998,62.089334,62.088662,52.739329,52.742528,52.73613,44.95362,44.956079,44.95116,38.057394,38.057893,38.056896,332.422375,332.430375,332.414375,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,16,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1318,10.548334,10.676376,10.420293,10.51961,10.638139,10.401082,10.388939,10.423531,10.354347,10.228723,10.304368,10.153078,9.952778,10.254389,9.651166,9.379484,9.95201,8.806957,1.152853,1.355706,0.95,0.772877,1.050779,0.494975,0.263225,0.517925,0.008525,0.07381,0.098934,0.048686,0.016803,0.027028,0.006578,0.094856,0.106852,0.08286,4.175,4.25,4.1,66.544287,66.551124,66.53745,55.957693,55.960894,55.954492,47.87423,47.878379,47.870082,36.959047,36.961086,36.957008,28.127295,28.133616,28.120973,21.745315,21.747028,21.743602,90.095763,90.104727,90.086799,74.96407,74.966745,74.961394,65.635882,65.637485,65.634278,56.889048,56.890763,56.887332,48.767183,48.768536,48.765831,41.631881,41.63251,41.631252,332.428688,332.431875,332.4255,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,17,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1319,8.890676,10.302063,6.877863,8.914202,10.247195,6.954315,8.94545,10.223747,6.954315,8.90407,10.053109,6.946222,7.932665,9.712878,6.84288,5.409495,9.710433,0.0,0.953063,0.954594,0.95,0.491776,0.4926,0.490597,0.006184,0.010497,0.000153,0.037138,0.074353,0.017866,0.020841,0.033381,0.011874,0.016362,0.034246,0.0,3.333333,5.0,0.0,55.517593,55.527207,55.509352,48.113317,48.118413,48.10955,47.331456,47.333867,47.329268,41.430543,41.432855,41.427896,32.400782,32.411946,32.390096,22.617956,22.624925,22.611864,85.853595,85.864531,85.847781,67.852178,67.853962,67.849327,59.520552,59.521766,59.518671,54.195668,54.197221,54.193446,48.515103,48.51658,48.512895,42.202158,42.204751,42.199049,332.426,332.4395,332.40175,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,19,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1320,9.732934,9.732934,9.732934,9.533625,9.533625,9.533625,7.741447,7.741447,7.741447,7.516648,7.516648,7.516648,6.776614,6.776614,6.776614,0.0,0.0,0.0,2.386668,2.386668,2.386668,2.14058,2.14058,2.14058,0.395691,0.395691,0.395691,0.088846,0.088846,0.088846,0.028368,0.028368,0.028368,0.0,0.0,0.0,0.0,0.0,0.0,84.571417,84.571417,84.571417,77.386438,77.386438,77.386438,66.683734,66.683734,66.683734,48.633932,48.633932,48.633932,33.720737,33.720737,33.720737,22.918006,22.918006,22.918006,95.849782,95.849782,95.849782,88.092176,88.092176,88.092176,82.025226,82.025226,82.025226,72.809594,72.809594,72.809594,62.2933,62.2933,62.2933,52.001683,52.001683,52.001683,332.430125,332.430125,332.430125,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,20,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1321,7.783787,9.729337,5.838236,7.259915,9.775096,4.744734,7.151367,9.849365,4.45337,6.641378,9.884963,3.397793,4.942482,9.884963,0.0,4.942482,9.884963,0.0,0.95,0.95,0.95,0.601874,0.708774,0.494975,0.214985,0.428311,0.00166,0.009398,0.012898,0.005899,0.00295,0.005899,0.0,0.046852,0.093704,0.0,2.5,5.0,0.0,67.254644,67.255114,67.254174,57.648058,57.659118,57.636998,49.333301,49.340269,49.326333,39.357957,39.362423,39.353492,32.880571,32.883916,32.877226,25.856304,25.857257,25.855351,90.144446,90.146295,90.142597,75.615942,75.617536,75.614348,66.84044,66.84228,66.838599,58.08997,58.09129,58.088649,50.903875,50.905613,50.902138,44.455827,44.456475,44.455179,332.41925,332.42825,332.41025,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,21,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1322,9.054589,11.992602,6.116576,8.812113,11.668976,5.95525,7.868543,9.879398,5.857687,7.504436,9.553141,5.455731,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.562093,0.629211,0.494975,0.157483,0.3,0.014965,0.073174,0.098353,0.047995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.052873,63.058849,63.046897,53.234662,53.240124,53.2292,45.979388,45.987924,45.970853,37.337265,37.342704,37.331825,30.153292,30.15989,30.146693,25.246265,25.247751,25.24478,88.691792,88.691979,88.691606,72.731703,72.735439,72.727968,63.330116,63.337039,63.323194,55.141253,55.148794,55.133712,48.005321,48.010127,48.000515,41.932267,41.934838,41.929697,332.439125,332.44175,332.4365,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,22,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1323,6.073169,6.369655,5.909315,5.968016,6.512296,5.620053,5.764317,6.512296,5.215362,5.314076,7.294004,3.400368,2.54351,7.630531,0.0,2.913284,8.739851,0.0,0.976633,0.989949,0.95,0.530199,0.55,0.490597,0.022032,0.034632,0.009146,0.01237,0.024223,0.003912,0.002991,0.008973,0.0,0.000629,0.001887,0.0,1.65,4.95,0.0,54.977978,54.982568,54.975103,46.954957,46.955958,46.954051,45.446193,45.452058,45.435588,39.798928,39.80368,39.796011,30.644744,30.65061,30.638507,20.36221,20.36421,20.360543,85.944851,85.961695,85.935282,67.334243,67.338342,67.331076,58.6233,58.627243,58.619244,52.939485,52.944334,52.93586,47.161104,47.161884,47.160633,40.615141,40.616139,40.614125,332.421375,332.432625,332.415,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,24,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1324,6.112429,16.364978,0.986154,5.757823,16.261073,0.502494,5.236544,15.709631,0.0,5.033775,15.101324,0.0,4.103386,12.310158,0.0,2.33601,7.008031,0.0,0.95,0.95,0.95,0.491265,0.4926,0.490597,0.004636,0.013908,0.0,0.02941,0.088231,0.0,0.002277,0.00683,0.0,0.001061,0.003184,0.0,1.35,4.05,0.0,36.058276,36.073834,36.046558,19.329776,19.333219,19.326358,13.98216,13.987625,13.977462,10.736773,10.738959,10.733877,8.822361,8.824604,8.819575,8.440394,8.442631,8.438212,80.221504,80.229622,80.215877,52.716501,52.722863,52.713098,37.465396,37.468337,37.462378,28.069243,28.07312,28.0658,21.941246,21.94223,21.939606,17.99888,18.000009,17.997184,347.647667,347.65525,347.632625,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,0,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1325,11.936184,11.936184,11.936184,11.311057,11.311057,11.311057,10.247073,10.247073,10.247073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351793,1.351793,1.351793,0.681182,0.681182,0.681182,0.253236,0.253236,0.253236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.990961,75.990961,75.990961,59.836894,59.836894,59.836894,43.187817,43.187817,43.187817,29.124732,29.124732,29.124732,22.375137,22.375137,22.375137,17.548071,17.548071,17.548071,93.676422,93.676422,93.676422,80.526304,80.526304,80.526304,68.713939,68.713939,68.713939,55.957512,55.957512,55.957512,46.012834,46.012834,46.012834,38.134811,38.134811,38.134811,347.654625,347.654625,347.654625,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,4,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1326,7.19341,8.30858,6.07824,5.450379,5.714237,5.186521,4.883309,5.412024,4.354595,1.578369,3.156739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969975,0.989949,0.95,0.543598,0.582011,0.505185,0.012981,0.016488,0.009474,0.011923,0.023846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.74316,60.743898,60.742422,47.593705,47.594455,47.592956,38.446804,38.45261,38.440998,29.765445,29.76901,29.76188,24.979933,24.982853,24.977012,19.303995,19.304083,19.303906,88.302577,88.314055,88.291098,70.473963,70.479885,70.468041,59.263399,59.265134,59.261664,49.524938,49.525015,49.52486,42.277379,42.277711,42.277047,36.242695,36.243056,36.242335,347.649188,347.656125,347.64225,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,5,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1327,9.696971,9.747051,9.646891,9.716801,9.796045,9.637557,9.699005,9.955024,9.442987,9.487678,9.963559,9.011798,8.748077,9.963559,7.532596,4.932355,9.86471,0.0,0.963706,0.977413,0.95,0.500702,0.50643,0.494975,0.026411,0.029017,0.023805,0.023122,0.041946,0.004297,0.05678,0.090858,0.022703,0.019491,0.038981,0.0,2.475,4.95,0.0,66.508041,66.520151,66.495931,55.892388,55.89672,55.888055,47.511089,47.522146,47.500033,35.333868,35.337493,35.330243,26.359539,26.364214,26.354864,20.620565,20.621107,20.620023,90.076471,90.082466,90.070477,74.924916,74.925275,74.924558,65.583647,65.584689,65.582605,56.491288,56.492812,56.489763,47.850867,47.85131,47.850424,40.575581,40.576073,40.575089,347.646188,347.650125,347.64225,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,6,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1328,8.510728,9.568307,6.431563,8.603929,9.568307,6.680007,8.602815,9.563472,6.741291,8.441575,9.482747,6.741291,8.21054,9.158739,6.731456,8.092622,8.942315,6.594126,0.964848,0.989949,0.95,0.515626,0.565685,0.490597,0.005134,0.009722,0.002289,0.022545,0.05476,0.003478,0.026871,0.047495,0.000267,0.042026,0.090137,0.000358,4.8,5.0,4.45,55.48253,55.505506,55.450096,48.110083,48.115141,48.103313,47.226123,47.229964,47.222498,41.376066,41.378953,41.374422,32.352512,32.358134,32.342683,22.597576,22.603829,22.591711,85.849788,85.859465,85.844631,67.839164,67.848092,67.830074,59.487343,59.490707,59.482001,54.142201,54.143978,54.140173,48.465461,48.467225,48.46403,42.14993,42.153706,42.146946,347.651625,347.672625,347.6245,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,8,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1329,10.30643,10.30643,10.30643,10.223747,10.223747,10.223747,9.825604,9.825604,9.825604,8.895504,8.895504,8.895504,0.0,0.0,0.0,0.0,0.0,0.0,2.249946,2.249946,2.249946,1.902422,1.902422,1.902422,1.367702,1.367702,1.367702,0.014754,0.014754,0.014754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.05435,82.05435,82.05435,71.066382,71.066382,71.066382,57.632452,57.632452,57.632452,40.789742,40.789742,40.789742,28.219507,28.219507,28.219507,18.408291,18.408291,18.408291,95.283554,95.283554,95.283554,85.660773,85.660773,85.660773,77.296549,77.296549,77.296549,66.435719,66.435719,66.435719,55.944642,55.944642,55.944642,46.040379,46.040379,46.040379,347.649625,347.649625,347.649625,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,9,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1330,8.950218,9.360823,8.539614,8.291212,8.459462,8.122961,7.166234,8.137106,6.195361,5.601817,7.797756,3.405877,3.736643,7.473286,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.494975,0.494975,0.494975,0.026107,0.038208,0.014005,0.023176,0.035355,0.010997,0.016568,0.033136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.566722,61.579046,61.554397,49.526485,49.528683,49.524288,40.454097,40.458635,40.44956,31.372349,31.375218,31.36948,27.15802,27.158802,27.157239,24.404241,24.40491,24.403572,88.509574,88.522288,88.496861,71.266637,71.275183,71.258092,60.643709,60.643846,60.643572,51.049911,51.051105,51.048717,43.739068,43.739233,43.738903,38.435581,38.436069,38.435094,347.631188,347.638,347.624375,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,10,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1331,9.20233,9.427884,8.976776,8.208306,8.516455,7.900158,7.536325,7.544037,7.528612,6.197476,6.900181,5.49477,0.0,0.0,0.0,0.0,0.0,0.0,0.982749,0.989949,0.975548,0.534435,0.565685,0.503185,0.033567,0.037978,0.029155,0.031746,0.062877,0.000616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.830221,61.852672,61.80777,51.093716,51.094937,51.092494,42.915041,42.91966,42.910421,33.916828,33.919935,33.913721,29.465469,29.467074,29.463864,26.563914,26.567623,26.560206,88.588294,88.600432,88.576156,71.677863,71.68498,71.670747,61.787122,61.792887,61.781357,52.722498,52.724032,52.720963,45.696135,45.698147,45.694122,40.434344,40.436185,40.432504,347.654375,347.671375,347.637375,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,11,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1332,7.706004,7.706004,7.706004,7.026023,7.026023,7.026023,6.332456,6.332456,6.332456,3.467708,3.467708,3.467708,0.0,0.0,0.0,0.0,0.0,0.0,2.242107,2.242107,2.242107,1.13988,1.13988,1.13988,0.178928,0.178928,0.178928,0.021937,0.021937,0.021937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.561724,84.561724,84.561724,75.92961,75.92961,75.92961,63.502443,63.502443,63.502443,47.967202,47.967202,47.967202,35.685938,35.685938,35.685938,23.362058,23.362058,23.362058,95.664596,95.664596,95.664596,87.815903,87.815903,87.815903,80.864165,80.864165,80.864165,71.104302,71.104302,71.104302,61.587939,61.587939,61.587939,51.901807,51.901807,51.901807,347.647125,347.647125,347.647125,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,12,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1333,9.429873,9.429873,9.429873,9.027181,9.027181,9.027181,7.737086,7.737086,7.737086,7.455535,7.455535,7.455535,0.0,0.0,0.0,0.0,0.0,0.0,2.683643,2.683643,2.683643,2.25828,2.25828,2.25828,0.305187,0.305187,0.305187,0.053723,0.053723,0.053723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.570654,84.570654,84.570654,77.34077,77.34077,77.34077,66.630032,66.630032,66.630032,48.709328,48.709328,48.709328,33.883445,33.883445,33.883445,23.492817,23.492817,23.492817,95.844912,95.844912,95.844912,88.090697,88.090697,88.090697,81.998562,81.998562,81.998562,72.792346,72.792346,72.792346,62.321867,62.321867,62.321867,52.113868,52.113868,52.113868,347.63325,347.63325,347.63325,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,13,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1334,8.947061,10.600118,7.294004,8.649033,10.600118,6.697947,8.120755,10.563262,5.678248,6.824034,10.28652,3.361547,5.038911,10.077822,0.0,4.837484,9.674968,0.0,0.95,0.95,0.95,0.644535,0.794095,0.494975,0.255302,0.506158,0.004445,0.041251,0.047212,0.03529,0.009584,0.019168,0.0,0.018841,0.037682,0.0,2.425,4.85,0.0,67.281146,67.302168,67.260124,57.762445,57.76556,57.75933,49.579696,49.586423,49.572968,40.6993,40.702918,40.695681,34.619993,34.626729,34.613258,28.243324,28.243839,28.242808,90.149972,90.150214,90.14973,75.645782,75.653764,75.637799,66.927418,66.934161,66.920676,58.438323,58.444115,58.432532,51.640302,51.644384,51.636221,45.577215,45.579437,45.574993,347.64425,347.650375,347.638125,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,14,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1335,8.704392,11.684712,5.724072,8.451367,11.178663,5.724072,7.93706,10.165136,5.708984,7.630615,9.801148,5.460082,2.091949,4.183898,0.0,0.0,0.0,0.0,1.293954,1.637908,0.95,0.872646,1.250316,0.494975,0.02052,0.026506,0.014534,0.058564,0.113438,0.003691,0.006131,0.012262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.670626,65.679877,65.661376,56.894867,56.899138,56.890595,50.272209,50.275848,50.268569,42.084725,42.089667,42.079783,34.153728,34.158973,34.148484,27.969828,27.972524,27.967131,89.427313,89.428905,89.42572,74.706966,74.708736,74.705197,66.138738,66.139002,66.138474,58.625955,58.627227,58.624682,51.840444,51.842368,51.83852,45.608179,45.608906,45.607451,347.6425,347.649875,347.635125,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,15,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1336,5.593811,6.537584,5.006246,5.509637,6.569056,4.837355,5.431696,6.569056,4.603531,5.27874,7.343705,3.471311,4.066619,7.647385,0.0,2.563905,7.691716,0.0,0.967496,0.989949,0.95,0.515626,0.565685,0.490597,0.016627,0.021726,0.01247,0.023181,0.025693,0.018582,0.004039,0.008978,0.0,0.002993,0.008978,0.0,1.666667,5.0,0.0,57.256446,57.266699,57.245768,50.714527,50.715711,50.712896,50.487299,50.49532,50.480657,45.487458,45.493311,45.481806,36.26768,36.276823,36.261885,23.719052,23.725001,23.715365,86.651951,86.660815,86.641917,69.12217,69.124595,69.118378,61.578541,61.579857,61.576828,56.799067,56.799894,56.797726,51.667391,51.668432,51.666054,45.201028,45.202422,45.199782,347.641,347.643625,347.6385,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,17,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1337,13.709121,13.709121,13.709121,13.709121,13.709121,13.709121,13.709121,13.709121,13.709121,13.654486,13.654486,13.654486,13.40457,13.40457,13.40457,13.15038,13.15038,13.15038,0.980315,0.980315,0.980315,0.494975,0.494975,0.494975,0.03139,0.03139,0.03139,0.067143,0.067143,0.067143,0.033135,0.033135,0.033135,0.152902,0.152902,0.152902,4.9,4.9,4.9,82.213554,82.213554,82.213554,71.966606,71.966606,71.966606,59.430739,59.430739,59.430739,40.177437,40.177437,40.177437,22.743708,22.743708,22.743708,11.448942,11.448942,11.448942,95.284086,95.284086,95.284086,85.865512,85.865512,85.865512,78.014917,78.014917,78.014917,67.399655,67.399655,67.399655,55.627624,55.627624,55.627624,43.646495,43.646495,43.646495,347.6515,347.6515,347.6515,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,18,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1338,3.75,3.75,3.75,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.631644,75.631644,75.631644,60.573223,60.573223,60.573223,41.478179,41.478179,41.478179,22.973045,22.973045,22.973045,17.676959,17.676959,17.676959,12.591264,12.591264,12.591264,93.416694,93.416694,93.416694,80.499701,80.499701,80.499701,69.003057,69.003057,69.003057,54.191009,54.191009,54.191009,43.106987,43.106987,43.106987,34.691345,34.691345,34.691345,347.659875,347.659875,347.659875,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,19,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1339,8.832653,12.056637,3.5,9.113462,12.763718,2.951694,8.877197,13.606616,0.0,9.032513,14.016062,0.0,9.062885,14.107179,0.0,9.316269,14.286357,0.0,0.95,0.95,0.95,0.491932,0.4926,0.490597,0.023885,0.059423,0.0,0.003793,0.008903,0.0,0.01976,0.038248,0.0,0.001967,0.004294,0.0,3.333333,5.0,0.0,44.257723,44.264856,44.244282,34.05283,34.057464,34.047943,31.155814,31.165756,31.145512,24.532646,24.536222,24.527681,18.282721,18.284159,18.280679,14.380359,14.380974,14.379653,82.421018,82.428516,82.416368,59.546757,59.55053,59.544678,48.532546,48.536831,48.528984,40.880652,40.884485,40.874994,34.37394,34.375707,34.370965,28.935456,28.936681,28.934188,347.6415,347.65925,347.63125,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,20,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1340,3.622911,4.452527,2.793296,2.483654,4.452527,0.514782,2.212747,4.425494,0.0,2.094039,4.188078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969975,0.989949,0.95,0.522487,0.55,0.494975,0.001122,0.002245,0.0,0.012445,0.02489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.53063,60.542583,60.518678,49.638719,49.642284,49.635155,40.406948,40.409332,40.404564,30.155756,30.155965,30.155547,26.161869,26.165277,26.158461,21.637115,21.63741,21.63682,87.841762,87.846781,87.836743,70.816686,70.819024,70.814348,60.408438,60.413629,60.403247,50.635013,50.635138,50.634889,43.149321,43.150043,43.148599,37.569656,37.570407,37.568904,347.644375,347.646125,347.642625,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,22,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1341,12.232926,12.847762,11.618089,10.169447,12.708363,7.630531,9.749559,12.48449,7.014628,8.906821,12.291867,5.521775,5.166237,10.332473,0.0,0.0,0.0,0.0,0.96449,0.978979,0.95,0.493787,0.494975,0.4926,0.016478,0.028667,0.004289,0.056387,0.057866,0.054909,0.024758,0.049516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66605,60.680845,60.651255,49.335374,49.33541,49.335338,41.76223,41.764241,41.760218,32.926262,32.932958,32.919567,27.292173,27.298946,27.285401,23.036084,23.036948,23.035221,87.980019,87.984044,87.975993,70.761533,70.765185,70.757881,60.486542,60.487767,60.485318,51.576959,51.580215,51.573702,44.518408,44.519742,44.517073,38.69747,38.698316,38.696623,347.654375,347.666125,347.642625,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,23,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
