,Buried_Volume_C,Buried_Volume_H_max,Buried_Volume_H_mean,Buried_Volume_H_min,Local_Electrophilicity_C,Local_Electrophilicity_H_max,Local_Electrophilicity_H_mean,Local_Electrophilicity_H_min,Local_Nucleophilicity_C,Local_Nucleophilicity_H_max,Local_Nucleophilicity_H_mean,Local_Nucleophilicity_H_min,Nucleophilicity_C,Nucleophilicity_H_max,Nucleophilicity_H_mean,Nucleophilicity_H_min,Pyramidalization_C,Pyramidalization_H_max,Pyramidalization_H_mean,Pyramidalization_H_min,Radical_C,Radical_H_max,Radical_H_mean,Radical_H_min,charge_C,charge_H_max,charge_H_mean,charge_H_min,dual_C,dual_H_max,dual_H_mean,dual_H_min,electrophilicity_C,electrophilicity_H_max,electrophilicity_H_mean,electrophilicity_H_min,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
218,0.6833,0.607127,0.604305,0.601484,-0.00359,0.015596,0.007468,-0.00066,-0.00236,0.020452,0.0194,0.018348,-0.00236,0.020452,0.0194,0.018348,0.82168,1.632601,1.558809,1.485017,-0.0029,0.016727,0.013412,0.010097,-0.06891,0.04797,0.045356,0.042742,-0.00108,-0.003242,-0.011976,-0.020711,-0.00344,0.015106,0.007424,-0.000258,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,27,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
219,0.77108,0.667833,0.667833,0.667833,-0.00691,0.00641,0.00641,0.00641,-0.00081,0.027101,0.027101,0.027101,-0.00081,0.027101,0.027101,0.027101,0.79864,1.457877,1.457877,1.457877,-0.00369,0.01683,0.01683,0.01683,0.10751,0.048437,0.048437,0.048437,-0.00575,-0.020542,-0.020542,-0.020542,-0.00656,0.006559,0.006559,0.006559,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,28,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
220,0.26907,0.333669,0.315571,0.298209,-0.01525,0.035415,0.031902,0.028015,-0.00465,0.017003,0.012422,0.0081,-0.00465,0.017003,0.012422,0.0081,0.7712,1.712152,1.710543,1.708729,-0.00959,0.023944,0.021435,0.017394,-0.14495,0.077125,0.073014,0.067338,-0.00987,0.021608,0.018026,0.013881,-0.01453,0.033772,0.030448,0.026688,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,31,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
221,0.50113,0.513313,0.497372,0.483874,-0.00625,0.008715,0.007338,0.004798,-0.01089,0.018488,0.016794,0.015658,-0.01089,0.018488,0.016794,0.015658,0.80853,1.692106,1.691243,1.690514,-0.0085,0.01229,0.012024,0.011683,-0.11177,0.050602,0.041658,0.034465,0.00477,-0.00712,-0.00954,-0.013611,-0.00612,0.008538,0.007254,0.004878,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,34,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
222,0.25671,0.309815,0.301221,0.296916,-0.02134,0.050545,0.045929,0.040767,-0.00169,0.027754,0.024984,0.022209,-0.00169,0.027754,0.024984,0.022209,0.76969,1.713235,1.711304,1.709836,-0.01268,0.041494,0.037591,0.033382,-0.14652,0.078,0.074368,0.068475,-0.02199,0.027479,0.025214,0.022346,-0.02368,0.055234,0.050198,0.044555,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,0,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
223,0.64354,0.593639,0.593639,0.593639,-0.00797,0.010005,0.010005,0.010005,-0.00076,0.013693,0.013693,0.013693,-0.00076,0.013693,0.013693,0.013693,0.79007,1.607234,1.607234,1.607234,-0.0048,0.012167,0.012167,0.012167,0.11522,0.044216,0.044216,0.044216,-0.00808,-0.003053,-0.003053,-0.003053,-0.00884,0.010641,0.010641,0.010641,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,4,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
224,0.51236,0.451786,0.436213,0.42064,-0.00225,0.01255,0.011034,0.009519,-0.0045,0.025724,0.025544,0.025365,-0.0045,0.025724,0.025544,0.025365,0.78376,1.649143,1.647266,1.64539,-0.00342,0.019209,0.018453,0.017697,-0.06784,0.053943,0.047678,0.041413,0.00217,-0.01231,-0.014182,-0.016055,-0.00234,0.013054,0.011362,0.00967,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,5,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
225,0.58651,0.521984,0.507186,0.492388,-0.00395,0.011111,0.00924,0.007368,-0.00388,0.028623,0.023487,0.018351,-0.00388,0.028623,0.023487,0.018351,0.80042,1.649373,1.565924,1.482474,-0.00407,0.019981,0.016463,0.012946,-0.0654,0.038655,0.038403,0.038151,-0.00037,-0.01081,-0.014047,-0.017285,-0.00425,0.011338,0.00944,0.007541,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,6,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
226,0.47873,0.486984,0.477653,0.466648,-0.00517,0.006584,0.004324,-0.000108,-0.01224,0.018924,0.016624,0.012919,-0.01224,0.018924,0.016624,0.012919,0.80769,1.692815,1.691678,1.69005,-0.00878,0.012786,0.010421,0.008633,-0.10998,0.038171,0.036912,0.03546,0.00693,-0.006153,-0.012407,-0.018793,-0.00531,0.006766,0.004217,-0.000764,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,8,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
227,0.70123,0.589423,0.589423,0.589423,-3e-05,0.00721,0.00721,0.00721,0.00429,0.029276,0.029276,0.029276,0.00429,0.029276,0.029276,0.029276,0.8117,1.583255,1.583255,1.583255,0.00205,0.018126,0.018126,0.018126,-0.0283,0.040155,0.040155,0.040155,-0.00448,-0.022302,-0.022302,-0.022302,-0.00019,0.006975,0.006975,0.006975,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,9,100.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
228,0.51583,0.500029,0.451954,0.40388,-0.00314,0.007966,0.006909,0.005853,-0.00829,0.03935,0.03369,0.02803,-0.00829,0.03935,0.03369,0.02803,0.78444,1.654552,1.653174,1.651796,-0.00574,0.023403,0.020086,0.01677,-0.05877,0.032367,0.0321,0.031834,0.00509,-0.02252,-0.027207,-0.031894,-0.00319,0.007456,0.006483,0.00551,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,10,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
229,0.52336,0.466822,0.456503,0.446183,-0.00355,0.008794,0.008376,0.007959,-0.0048,0.036483,0.030904,0.025326,-0.0048,0.036483,0.030904,0.025326,0.80051,1.647189,1.646376,1.645564,-0.00429,0.022481,0.019559,0.016637,-0.06296,0.033571,0.032212,0.030853,0.00103,-0.017377,-0.02269,-0.028003,-0.00378,0.00848,0.008214,0.007949,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,11,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
230,0.74303,0.669679,0.669679,0.669679,-0.00118,0.005894,0.005894,0.005894,0.00532,0.022733,0.022733,0.022733,0.00532,0.022733,0.022733,0.022733,0.77401,1.594364,1.594364,1.594364,0.00191,0.014239,0.014239,0.014239,-0.02205,0.032561,0.032561,0.032561,-0.00682,-0.016989,-0.016989,-0.016989,-0.0015,0.005744,0.005744,0.005744,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,12,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
231,0.7689,0.641621,0.641621,0.641621,-0.00147,0.005695,0.005695,0.005695,0.00454,0.023342,0.023342,0.023342,0.00454,0.023342,0.023342,0.023342,0.80123,1.582009,1.582009,1.582009,0.00137,0.014422,0.014422,0.014422,-0.02891,0.034823,0.034823,0.034823,-0.00634,-0.017841,-0.017841,-0.017841,-0.0018,0.005501,0.005501,0.005501,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,13,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
232,0.59578,0.585201,0.535498,0.485796,-0.00231,0.0081,0.007178,0.006256,-0.00199,0.030359,0.026087,0.021815,-0.00199,0.030359,0.026087,0.021815,0.80747,1.641687,1.558676,1.475664,-0.00225,0.019143,0.01657,0.013998,-0.06443,0.042714,0.037347,0.03198,-0.00051,-0.015635,-0.019034,-0.022433,-0.0025,0.007927,0.007053,0.00618,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,14,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
233,0.58623,0.519265,0.518904,0.518543,-0.00259,0.003473,-0.000259,-0.003991,-0.00512,0.034487,0.026235,0.017983,-0.00512,0.034487,0.026235,0.017983,0.77524,1.659178,1.657186,1.655194,-0.00391,0.014409,0.012505,0.010602,-0.05864,0.03503,0.034803,0.034575,0.00242,-0.014762,-0.027459,-0.040157,-0.0027,0.003221,-0.001224,-0.00567,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,15,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
234,0.48974,0.507664,0.490618,0.477404,-0.00693,0.01307,0.006324,-0.001103,-0.01168,0.021099,0.019492,0.017666,-0.01168,0.021099,0.019492,0.017666,0.80437,1.693796,1.693471,1.693025,-0.00949,0.015787,0.012915,0.009559,-0.10509,0.045423,0.040927,0.03682,0.00439,-0.003758,-0.013154,-0.02308,-0.00729,0.013908,0.006338,-0.001981,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,17,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
235,0.68588,0.582673,0.582673,0.582673,-0.00935,0.008308,0.008308,0.008308,0.00208,0.019194,0.019194,0.019194,0.00208,0.019194,0.019194,0.019194,0.76338,1.632856,1.632856,1.632856,-0.0042,0.013875,0.013875,0.013875,0.10623,0.043115,0.043115,0.043115,-0.01256,-0.010638,-0.010638,-0.010638,-0.01047,0.008556,0.008556,0.008556,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,18,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
236,0.26377,0.326925,0.307872,0.297644,-0.02151,0.052519,0.045912,0.042383,-0.00424,0.027125,0.022474,0.018948,-0.00424,0.027125,0.022474,0.018948,0.77013,1.712543,1.71108,1.709186,-0.01401,0.042289,0.036371,0.032709,-0.14625,0.077504,0.073917,0.069347,-0.01953,0.030327,0.027795,0.025537,-0.02378,0.057452,0.050269,0.046469,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,21,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
237,0.47454,0.434984,0.407942,0.380899,-0.0018,0.013695,0.011988,0.01028,-0.00574,0.029156,0.027313,0.025469,-0.00574,0.029156,0.027313,0.025469,0.74269,1.657372,1.655999,1.654627,-0.00377,0.021674,0.019836,0.017998,-0.06882,0.051025,0.044639,0.038253,0.00395,-0.014943,-0.014953,-0.014963,-0.0018,0.014193,0.01236,0.010527,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,23,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
238,0.51596,0.488248,0.456945,0.425643,-0.00421,0.014206,0.012496,0.010786,-0.00511,0.026689,0.02252,0.01835,-0.00511,0.026689,0.02252,0.01835,0.74686,1.67449,1.674019,1.673549,-0.0048,0.020769,0.017808,0.014847,-0.06464,0.04045,0.037678,0.034907,0.00061,-0.007007,-0.009423,-0.01184,-0.0045,0.014849,0.013096,0.011343,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,24,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
239,0.73729,0.617977,0.617977,0.617977,6e-05,0.006095,0.006095,0.006095,0.00553,0.017559,0.017559,0.017559,0.00553,0.017559,0.017559,0.017559,0.71817,1.59487,1.59487,1.59487,0.0027,0.011856,0.011856,0.011856,-0.02905,0.03109,0.03109,0.03109,-0.00566,-0.011406,-0.011406,-0.011406,-0.00013,0.006153,0.006153,0.006153,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,25,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
240,0.59553,0.532485,0.519868,0.507251,-0.00229,0.011353,0.005806,0.000259,-0.00593,0.025113,0.022195,0.019277,-0.00593,0.025113,0.022195,0.019277,0.80317,1.646182,1.645438,1.644694,-0.00414,0.015609,0.013931,0.012252,-0.06552,0.043496,0.043464,0.043431,0.00359,-0.007337,-0.016529,-0.025721,-0.00234,0.011941,0.005666,-0.000608,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,26,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
241,0.25695,0.307794,0.302004,0.294528,-0.0279,0.065,0.058235,0.054606,-0.00164,0.020294,0.019173,0.017372,-0.00164,0.020294,0.019173,0.017372,0.76941,1.712947,1.71144,1.709607,-0.0243,0.06337,0.057181,0.053788,-0.14622,0.077084,0.074128,0.069602,-0.04532,0.08615,0.076018,0.06907,-0.04696,0.106445,0.09519,0.088922,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,0,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
242,0.64528,0.597436,0.597436,0.597436,-0.00886,0.011018,0.011018,0.011018,-0.00078,0.010462,0.010462,0.010462,-0.00078,0.010462,0.010462,0.010462,0.79964,0.150138,0.150138,0.150138,-0.00782,0.013624,0.013624,0.013624,0.11585,0.044165,0.044165,0.044165,-0.01408,0.006323,0.006323,0.006323,-0.01486,0.016786,0.016786,0.016786,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,4,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
243,0.54902,0.501357,0.479943,0.458529,-0.0016,0.007277,0.00572,0.004164,-0.0042,0.020014,0.016887,0.01376,-0.0042,0.020014,0.016887,0.01376,0.78378,1.647812,1.646958,1.646104,-0.00308,0.01181,0.011775,0.011741,-0.06441,0.04609,0.044154,0.042218,0.00224,-0.003901,-0.010224,-0.016547,-0.00196,0.009859,0.006663,0.003467,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,5,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
244,0.58576,0.520925,0.506566,0.492208,-0.00337,0.015828,0.013089,0.01035,-0.00175,0.017852,0.014957,0.012062,-0.00175,0.017852,0.014957,0.012062,0.80072,1.648862,1.565176,1.48149,-0.00358,0.02073,0.017223,0.013716,-0.06448,0.037478,0.036453,0.035428,-0.00364,0.005755,0.004531,0.003306,-0.0054,0.023608,0.019488,0.015369,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,6,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
245,0.47924,0.488574,0.480803,0.466956,-0.00431,0.010945,0.00367,-0.007044,-0.0101,0.015883,0.012922,0.00932,-0.0101,0.015883,0.012922,0.00932,0.80849,1.692135,1.691245,1.689483,-0.00779,0.013093,0.008411,0.000555,-0.10924,0.038801,0.036935,0.034514,0.00461,0.007546,-0.009021,-0.030657,-0.00549,0.016866,0.003901,-0.014773,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,8,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
246,0.69615,0.578766,0.578766,0.578766,-4e-05,0.008673,0.008673,0.008673,0.00252,0.022304,0.022304,0.022304,0.00252,0.022304,0.022304,0.022304,0.81084,1.583966,1.583966,1.583966,0.001,0.016498,0.016498,0.016498,-0.02762,0.036908,0.036908,0.036908,-0.00304,-0.01161,-0.01161,-0.01161,-0.00052,0.010693,0.010693,0.010693,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,9,50.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
247,0.51562,0.49975,0.451777,0.403804,-0.00262,0.007305,0.006767,0.00623,-0.00585,0.031375,0.026015,0.020655,-0.00585,0.031375,0.026015,0.020655,0.78507,1.654228,1.652536,1.650845,-0.00462,0.019064,0.016409,0.013754,-0.05821,0.031056,0.030249,0.029442,0.00246,-0.013804,-0.019213,-0.024623,-0.0034,0.006852,0.006802,0.006752,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,10,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
248,0.52451,0.467754,0.457467,0.447179,-0.00307,0.010351,0.009157,0.007962,-0.00272,0.029374,0.025768,0.022162,-0.00272,0.029374,0.025768,0.022162,0.80082,1.647144,1.646143,1.645141,-0.00372,0.018799,0.01833,0.017861,-0.06165,0.033089,0.030498,0.027906,-0.002,-0.008602,-0.014876,-0.02115,-0.00472,0.013561,0.010892,0.008224,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,11,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
249,0.74413,0.670838,0.670838,0.670838,1e-05,0.004454,0.004454,0.004454,0.00529,0.019332,0.019332,0.019332,0.00529,0.019332,0.019332,0.019332,0.78169,1.593416,1.593416,1.593416,0.00218,0.011706,0.011706,0.011706,-0.02219,0.029253,0.029253,0.029253,-0.00622,-0.015251,-0.015251,-0.015251,-0.00093,0.004081,0.004081,0.004081,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,12,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
250,0.76829,0.640276,0.640276,0.640276,-0.00037,0.005497,0.005497,0.005497,0.00428,0.018146,0.018146,0.018146,0.00428,0.018146,0.018146,0.018146,0.80441,1.581351,1.581351,1.581351,0.00144,0.012103,0.012103,0.012103,-0.02762,0.031545,0.031545,0.031545,-0.00568,-0.012087,-0.012087,-0.012087,-0.00139,0.006059,0.006059,0.006059,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,13,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
251,0.59797,0.588054,0.536759,0.485464,-0.00131,0.003955,0.003122,0.00229,-0.00224,0.024801,0.020869,0.016937,-0.00224,0.024801,0.020869,0.016937,0.81027,1.639684,1.556646,1.473609,-0.00203,0.012119,0.01121,0.010301,-0.0627,0.041071,0.033642,0.026212,0.00041,-0.013274,-0.019319,-0.025365,-0.00182,0.003664,0.00155,-0.000563,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,14,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
252,0.58676,0.515386,0.51043,0.505474,-0.00188,0.008374,0.006492,0.00461,-0.00436,0.030938,0.023374,0.015809,-0.00436,0.030938,0.023374,0.015809,0.76763,1.662732,1.594064,1.525396,-0.00339,0.01979,0.015091,0.010392,-0.06065,0.032211,0.02859,0.024969,0.00195,-0.010834,-0.016566,-0.022298,-0.00241,0.008641,0.006808,0.004975,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,15,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
253,0.50214,0.516621,0.498156,0.483793,-0.00293,0.005604,0.003589,-0.000285,-0.01112,0.019017,0.017319,0.015681,-0.01112,0.019017,0.017319,0.015681,0.81035,1.690971,1.690259,1.689544,-0.00704,0.012418,0.010147,0.006842,-0.10498,0.039011,0.035495,0.032298,0.00815,-0.008998,-0.014343,-0.020832,-0.00296,0.006683,0.002976,-0.003574,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,17,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
254,0.72588,0.597565,0.597565,0.597565,0.00133,0.004006,0.004006,0.004006,0.00516,0.01512,0.01512,0.01512,0.00516,0.01512,0.01512,0.01512,0.71595,1.627219,1.627219,1.627219,0.00324,0.009598,0.009598,0.009598,-0.03043,0.024085,0.024085,0.024085,-0.00383,-0.011044,-0.011044,-0.011044,0.00133,0.004076,0.004076,0.004076,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,18,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
255,0.66646,0.602625,0.602625,0.602625,0.0007,0.003509,0.003509,0.003509,0.00642,0.015985,0.015985,0.015985,0.00642,0.015985,0.015985,0.015985,0.79141,1.595913,1.595913,1.595913,0.00323,0.009533,0.009533,0.009533,-0.01866,0.029955,0.029955,0.029955,-0.00639,-0.012906,-0.012906,-0.012906,3e-05,0.00308,0.00308,0.00308,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,19,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
256,0.41849,0.460742,0.436236,0.409232,-0.00214,0.006155,0.002953,0.000706,-0.00924,0.022067,0.017149,0.012342,-0.00924,0.022067,0.017149,0.012342,0.80462,1.695356,1.693318,1.692156,-0.00561,0.014269,0.009539,0.006758,-0.10422,0.035439,0.032725,0.030979,0.00728,-0.011167,-0.015219,-0.018893,-0.00197,0.006471,0.00193,-0.001856,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,20,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
257,0.61737,0.600208,0.595616,0.591025,0.00033,0.00335,0.003114,0.002878,0.0029,0.016161,0.015499,0.014837,0.0029,0.016161,0.015499,0.014837,0.79147,1.649004,1.64763,1.646256,0.00147,0.00947,0.008999,0.008527,-0.0643,0.036667,0.033019,0.029371,-0.00286,-0.01262,-0.013,-0.013381,4e-05,0.002779,0.002498,0.002217,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,21,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
258,0.53574,0.528204,0.487211,0.446218,-0.00011,0.003605,0.003496,0.003387,-0.00055,0.02382,0.021277,0.018735,-0.00055,0.02382,0.021277,0.018735,0.7922,1.638041,1.6366,1.635159,-0.00032,0.012645,0.011694,0.010743,-0.05636,0.033739,0.029924,0.02611,0.00045,-0.015985,-0.019167,-0.022349,-9e-05,0.002751,0.002111,0.001471,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,22,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
259,0.4899,0.445263,0.418896,0.392529,-0.0006,0.005782,0.004246,0.00271,-0.00157,0.030648,0.024717,0.018786,-0.00157,0.030648,0.024717,0.018786,0.819,1.635123,1.634067,1.633012,-0.00115,0.017476,0.013741,0.010006,-0.06189,0.029231,0.02735,0.025468,0.00083,-0.017561,-0.021952,-0.026343,-0.00074,0.004304,0.002765,0.001225,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,23,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
260,0.53417,0.424903,0.424903,0.424903,-0.0004,0.007677,0.007677,0.007677,0.00127,0.050264,0.050264,0.050264,0.00127,0.050264,0.050264,0.050264,0.80122,1.588002,1.588002,1.588002,0.00018,0.027131,0.027131,0.027131,-0.00898,0.022961,0.022961,0.022961,-0.00218,-0.046265,-0.046265,-0.046265,-0.00091,0.003999,0.003999,0.003999,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,24,50.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
