,gas_charge_C,gas_charge_H_max,gas_charge_H_mean,gas_charge_H_min,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
1502,0.00019,0.03199,0.03199,0.03199,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,40,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1503,0.06566,0.06065,0.06065,0.06065,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,41,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1504,-0.00274,0.03169,0.03169,0.03169,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,42,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1505,0.05256,0.05689,0.05689,0.05689,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,43,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1506,0.17665,0.09727,0.09727,0.09727,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,45,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1507,-0.03215,0.06261,0.06261,0.06261,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,46,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1508,-0.0724,0.05822,0.05822,0.05822,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,47,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1509,-0.05104,0.02411,0.024110000000000003,0.02411,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,49,0.0,39,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1510,-0.0625,0.02332,0.023319999999999997,0.02332,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1511,-0.044,0.03,0.03,0.03,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1512,-0.03572,0.03084,0.03084,0.03084,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1513,-0.04938,0.02698,0.02698,0.02698,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1514,-0.04702,0.02724,0.02724,0.02724,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1515,-0.05908,0.02362,0.02362,0.02362,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,7,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1516,-0.03262,0.03113,0.03113,0.03113,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,8,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1517,-0.04909,0.02699,0.02699,0.02699,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,9,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1518,-0.04675,0.02725,0.02725,0.02725,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,10,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1519,-0.05882,0.02363,0.02363,0.02363,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,12,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1520,-0.02978,0.03142,0.03142,0.03142,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,13,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1521,-0.04907,0.02699,0.02699,0.02699,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,14,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1522,-0.04907,0.02699,0.02699,0.02699,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,15,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1523,-0.02977,0.03142,0.03142,0.03142,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,16,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1524,-0.05907,0.02362,0.02362,0.02362,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,18,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1525,-0.04727,0.02723,0.02723,0.02723,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,19,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1526,-0.05225,0.02669,0.02669,0.02669,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,20,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1527,-0.04782,0.02721,0.02721,0.02721,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,21,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1528,-0.05962,0.0236,0.0236,0.0236,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,23,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1529,-0.03056,0.03139,0.03139,0.03139,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,25,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1530,-0.04886,0.027,0.027,0.027,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,26,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1531,-0.04674,0.02725,0.02725,0.02725,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,27,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1532,-0.05882,0.02363,0.02363,0.02363,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C,29,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.06
1533,-0.0625,0.02332,0.023319999999999997,0.02332,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1534,-0.044,0.03,0.03,0.03,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,1,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1535,-0.03572,0.03084,0.03084,0.03084,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,3,62.5,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1536,-0.04938,0.02698,0.02698,0.02698,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,4,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1537,-0.04702,0.02724,0.02724,0.02724,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,5,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1538,-0.05908,0.02362,0.02362,0.02362,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,7,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1539,-0.02978,0.03142,0.03142,0.03142,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,8,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1540,-0.04907,0.02699,0.02699,0.02699,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,9,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1541,-0.04907,0.02699,0.02699,0.02699,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,10,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1542,-0.02977,0.03142,0.03142,0.03142,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,11,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1543,-0.05907,0.02362,0.02362,0.02362,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,13,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1544,-0.04727,0.02723,0.02723,0.02723,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,14,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1545,-0.05225,0.02669,0.02669,0.02669,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,15,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1546,-0.04782,0.02721,0.02721,0.02721,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,16,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1547,-0.05962,0.0236,0.0236,0.0236,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,18,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1548,-0.03056,0.03139,0.03139,0.03139,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,20,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1549,-0.04886,0.027,0.027,0.027,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,21,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1550,-0.04674,0.02725,0.02725,0.02725,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,22,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1551,-0.05882,0.02363,0.02363,0.02363,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,24,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1552,-0.05882,0.02363,0.02363,0.02363,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,26,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1553,-0.04675,0.02725,0.02725,0.02725,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,27,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1554,-0.04909,0.02699,0.02699,0.02699,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,28,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1555,-0.03262,0.03113,0.03113,0.03113,CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,29,37.5,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.07
1556,-0.0625,0.02332,0.023319999999999997,0.02332,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1557,-0.044,0.03,0.03,0.03,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1558,-0.03572,0.03084,0.03084,0.03084,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1559,-0.04938,0.02698,0.02698,0.02698,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1560,-0.04702,0.02724,0.02724,0.02724,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1561,-0.05908,0.02362,0.02362,0.02362,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,7,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1562,-0.02978,0.03142,0.03142,0.03142,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,8,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1563,-0.04907,0.02699,0.02699,0.02699,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,9,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1564,-0.04907,0.02699,0.02699,0.02699,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,10,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1565,-0.02977,0.03142,0.03142,0.03142,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,11,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1566,-0.05907,0.02362,0.02362,0.02362,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,13,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1567,-0.04727,0.02723,0.02723,0.02723,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,14,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1568,-0.05225,0.02669,0.02669,0.02669,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,15,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1569,-0.04782,0.02721,0.02721,0.02721,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,16,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1570,-0.05962,0.0236,0.0236,0.0236,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,18,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1571,-0.03056,0.03139,0.03139,0.03139,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,20,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1572,-0.04886,0.027,0.027,0.027,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,21,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1573,-0.04674,0.02725,0.02725,0.02725,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,22,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1574,-0.05882,0.02363,0.02363,0.02363,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,24,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1575,-0.05882,0.02363,0.02363,0.02363,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,26,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1576,-0.04675,0.02725,0.02725,0.02725,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,27,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1577,-0.04909,0.02699,0.02699,0.02699,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,28,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1578,-0.03262,0.03113,0.03113,0.03113,CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,29,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.09
1579,-0.06564,0.02283,0.02283,0.02283,CC[Si](CC)(CC)O[C@H]1C[C@]2(C)C[C@@H]3O[C@@H]3[C@@](C)(O)[C@H]2[C@@H](O)[C@@H]2C[C@H](O[Si](C)(C)C(C)(C)C)C(C)=C1C2(C)C,0,0.0,22,baran
1580,-0.0366,0.02548,0.02548,0.02548,CC[Si](CC)(CC)O[C@H]1C[C@]2(C)C[C@@H]3O[C@@H]3[C@@](C)(O)[C@H]2[C@@H](O)[C@@H]2C[C@H](O[Si](C)(C)C(C)(C)C)C(C)=C1C2(C)C,1,0.0,22,baran
1581,0.06787,0.06394,0.06394,0.06394,CC[Si](CC)(CC)O[C@H]1C[C@]2(C)C[C@@H]3O[C@@H]3[C@@](C)(O)[C@H]2[C@@H](O)[C@@H]2C[C@H](O[Si](C)(C)C(C)(C)C)C(C)=C1C2(C)C,8,0.0,22,baran
1582,-0.01797,0.03019,0.03019,0.03019,CC[Si](CC)(CC)O[C@H]1C[C@]2(C)C[C@@H]3O[C@@H]3[C@@](C)(O)[C@H]2[C@@H](O)[C@@H]2C[C@H](O[Si](C)(C)C(C)(C)C)C(C)=C1C2(C)C,9,0.0,22,baran
1583,-0.05897,0.02362,0.02362,0.02362,CC[Si](CC)(CC)O[C@H]1C[C@]2(C)C[C@@H]3O[C@@H]3[C@@](C)(O)[C@H]2[C@@H](O)[C@@H]2C[C@H](O[Si](C)(C)C(C)(C)C)C(C)=C1C2(C)C,11,0.0,22,baran
1584,-0.01802,0.02999,0.02999,0.02999,CC[Si](CC)(CC)O[C@H]1C[C@]2(C)C[C@@H]3O[C@@H]3[C@@](C)(O)[C@H]2[C@@H](O)[C@@H]2C[C@H](O[Si](C)(C)C(C)(C)C)C(C)=C1C2(C)C,12,0.0,22,baran
1585,0.08768,0.06326,0.06326,0.06326,CC[Si](CC)(CC)O[C@H]1C[C@]2(C)C[C@@H]3O[C@@H]3[C@@](C)(O)[C@H]2[C@@H](O)[C@@H]2C[C@H](O[Si](C)(C)C(C)(C)C)C(C)=C1C2(C)C,13,0.0,22,baran
