,C_spX,n_CAro,n_Csp2,n_Csp3,num_C,num_H,num_N,num_O,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
1328,0,0,0,1,1,3,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,8,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1329,0,0,0,3,3,1,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,9,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1330,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,10,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1331,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,11,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1332,0,0,0,3,3,1,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,12,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1333,0,0,0,3,3,1,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,13,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1334,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,14,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1335,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,15,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1336,0,0,0,1,1,3,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,17,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1337,0,0,0,3,3,1,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,18,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1338,0,0,0,3,3,1,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,19,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1339,0,0,0,1,1,3,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,20,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1340,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,22,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1341,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,23,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1342,0,0,0,3,3,1,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,24,100.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1343,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,25,0.0,24,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1344,0,0,1,0,1,3,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,0,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1345,0,0,0,2,2,1,0,1,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,4,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1346,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,5,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1347,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,6,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1348,0,0,0,1,1,3,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,8,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1349,0,0,0,3,3,1,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,9,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1350,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,10,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1351,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,11,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1352,0,0,0,3,3,1,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,12,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1353,0,0,0,3,3,1,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,13,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1354,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,14,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1355,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,15,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1356,0,0,0,1,1,3,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,17,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1357,0,0,0,3,3,1,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,18,100.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1358,0,0,0,1,1,3,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,19,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1359,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,20,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1360,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,21,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1361,0,0,0,3,3,1,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,22,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1362,0,0,0,2,2,2,0,0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,23,0.0,18,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1363,0,0,0,1,1,3,0,0,CCC(C)C,0,0.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1364,0,0,0,2,2,2,0,0,CCC(C)C,1,0.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1365,0,0,0,3,3,1,0,0,CCC(C)C,2,100.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1366,0,0,0,1,1,3,0,0,CCC(C)C,3,0.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1367,0,0,0,1,1,3,0,0,CCCC(C)C,0,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1368,0,0,0,2,2,2,0,0,CCCC(C)C,1,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1369,0,0,0,2,2,2,0,0,CCCC(C)C,2,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1370,0,0,0,3,3,1,0,0,CCCC(C)C,3,100.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1371,0,0,0,1,1,3,0,0,CCCC(C)C,4,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1372,0,0,0,1,1,3,0,0,CCCCC(C)C,0,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1373,0,0,0,2,2,2,0,0,CCCCC(C)C,1,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1374,0,0,0,2,2,2,0,0,CCCCC(C)C,2,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1375,0,0,0,2,2,2,0,0,CCCCC(C)C,3,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1376,0,0,0,3,3,1,0,0,CCCCC(C)C,4,100.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1377,0,0,0,1,1,3,0,0,CCCCC(C)C,5,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1378,0,0,0,1,1,3,0,0,CCCCCC(C)C,0,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1379,0,0,0,2,2,2,0,0,CCCCCC(C)C,1,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1380,0,0,0,2,2,2,0,0,CCCCCC(C)C,2,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1381,0,0,0,2,2,2,0,0,CCCCCC(C)C,3,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1382,0,0,0,2,2,2,0,0,CCCCCC(C)C,4,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1383,0,0,0,3,3,1,0,0,CCCCCC(C)C,5,100.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1384,0,0,0,1,1,3,0,0,CCCCCC(C)C,6,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1385,0,0,0,1,1,3,0,0,CC(C)CCC(C)(C)C,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1386,0,0,0,3,3,1,0,0,CC(C)CCC(C)(C)C,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1387,0,0,0,2,2,2,0,0,CC(C)CCC(C)(C)C,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1388,0,0,0,2,2,2,0,0,CC(C)CCC(C)(C)C,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1389,0,0,0,1,1,3,0,0,CC(C)CCC(C)(C)C,6,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1390,0,0,0,1,1,3,0,0,CCC(C)(O)C(C)C,0,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1391,0,0,0,2,2,2,0,0,CCC(C)(O)C(C)C,1,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1392,0,0,0,1,1,3,0,0,CCC(C)(O)C(C)C,3,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1393,0,0,0,3,3,1,0,0,CCC(C)(O)C(C)C,5,100.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1394,0,0,0,1,1,3,0,0,CCC(C)(O)C(C)C,6,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1395,0,0,0,1,1,3,0,0,CC(C)CC(C)(C)O,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1396,0,0,0,3,3,1,0,0,CC(C)CC(C)(C)O,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1397,0,0,0,2,2,2,0,0,CC(C)CC(C)(C)O,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1398,0,0,0,1,1,3,0,0,CC(C)CC(C)(C)O,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1399,0,0,0,1,1,3,0,0,CC(C)CCC(C)(C)O,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1400,0,0,0,3,3,1,0,0,CC(C)CCC(C)(C)O,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1401,0,0,0,2,2,2,0,0,CC(C)CCC(C)(C)O,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1402,0,0,0,2,2,2,0,0,CC(C)CCC(C)(C)O,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1403,0,0,0,1,1,3,0,0,CC(C)CCC(C)(C)O,6,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1404,0,0,0,1,1,3,0,0,CCC(C)(O)CCCC(C)C,0,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1405,0,0,0,2,2,2,0,0,CCC(C)(O)CCCC(C)C,1,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1406,0,0,0,1,1,3,0,0,CCC(C)(O)CCCC(C)C,3,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1407,0,0,0,2,2,2,0,0,CCC(C)(O)CCCC(C)C,5,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1408,0,0,0,2,2,2,0,0,CCC(C)(O)CCCC(C)C,6,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1409,0,0,0,2,2,2,0,0,CCC(C)(O)CCCC(C)C,7,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1410,0,0,0,3,3,1,0,0,CCC(C)(O)CCCC(C)C,8,100.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1411,0,0,0,1,1,3,0,0,CCC(C)(O)CCCC(C)C,9,0.0,8,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1412,0,0,0,1,1,3,0,0,CC(C)(C)C1CCC(O)CC1,0,0.0,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1413,0,0,0,3,3,1,0,0,CC(C)(C)C1CCC(O)CC1,4,0.0,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1414,0,0,0,2,2,2,0,0,CC(C)(C)C1CCC(O)CC1,5,0.0,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1415,0,0,0,2,2,2,0,0,CC(C)(C)C1CCC(O)CC1,6,0.0,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1416,0,0,0,2,2,1,0,1,CC(C)(C)C1CCC(O)CC1,7,100.0,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1417,0,0,0,1,1,3,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,0,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1418,0,0,0,2,2,2,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,1,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1419,0,0,0,2,2,2,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,2,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1420,0,0,0,2,2,2,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1421,0,0,0,2,2,2,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,4,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1422,0,0,0,2,2,2,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,5,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1423,0,0,1,1,2,2,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,6,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1424,0,0,1,1,2,1,0,1,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,10,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1425,1,0,2,0,2,1,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,12,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1426,0,0,0,0,0,3,0,1,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,16,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1427,0,0,1,1,2,2,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,17,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1428,0,0,0,1,1,3,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,19,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1429,0,0,0,2,2,2,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,20,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1430,0,0,0,2,2,1,0,1,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,21,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1431,0,0,0,1,1,2,0,1,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,22,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1432,0,0,1,1,2,2,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,27,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1433,0,0,0,2,2,1,0,1,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,28,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1434,0,0,0,2,2,2,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,30,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1435,0,0,0,1,1,1,0,2,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,31,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1436,0,0,0,1,1,2,0,1,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,33,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1437,0,0,0,2,2,2,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,34,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1438,0,0,0,2,2,1,0,1,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,35,100.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1439,0,0,0,2,2,2,0,0,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,36,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
