,DOI,Catalyst,Solvent,Time (min),Temperature (ºC),rxn_ID,Reactant,Reactant_SMILES,Is Reactant Racemic,Product,Product_SMILES,Oxidation sites,Selectivity (%),Yield (%),Discard,Comments,Unnamed: 16,Unnamed: 17,Reactant_mapped,Product_mapped,Symmetry,Symmetry_groups,Group_idxes,Unique symmetry,Mapped_rxn,Mapped_reactivity,idx_to_rxn_map,idx_to_selectivity
247,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,TFDO,CH2Cl2/ACN,0.15,1,294,"N,N,N-trimethylheptan-1-aminium tetrafluoroborate",CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,,"N,N,N-trimethyl-5-oxoheptan-1-aminium tetrafluoroborate",CCC(=O)CCCC[N+](C)(C)C.F[B-](F)(F)F,,40.0,40.0,,"192. Asensio, G.; Gonz ́alez-N ́u ̃nez, M. E.; Biox Bernardini, C.; Mello, R.; Adam, W.J. Am. Chem.Soc.1993,115, 7250",Yes,,[CH3:1][CH2:2][CH2:3][CH2:5][CH2:6][CH2:7][CH2:8][N+:9]([CH3:10])([CH3:11])[CH3:12].[F:13][B-:14]([F:15])([F:16])[F:17],[CH3:1][CH2:2][C:3](=[O:4])[CH2:5][CH2:6][CH2:7][CH2:8][N+:9]([CH3:10])([CH3:11])[CH3:12].[F:13][B-:14]([F:15])([F:16])[F:17],True,"{0: 0, 1: 8, 2: 9, 3: 10, 4: 11, 5: 12, 6: 13, 8: 1, 9: 1, 10: 1}","{0: [0], 8: [1], 9: [2], 10: [3], 11: [4], 12: [5], 13: [6], 1: [8, 9, 10]}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 8: 3}",[CH3:1][CH2:2][CH2:3][CH2:5][CH2:6][CH2:7][CH2:8][N+:9]([CH3:10])([CH3:11])[CH3:12].[F:13][B-:14]([F:15])([F:16])[F:17]>>[CH3:1][CH2:2][C:3](=[O:4])[CH2:5][CH2:6][CH2:7][CH2:8][N+:9]([CH3:10])([CH3:11])[CH3:12].[F:13][B-:14]([F:15])([F:16])[F:17],"{1: False, 2: False, 3: True, 5: False, 6: False, 7: False, 8: False, 10: False, 11: False, 12: False}","{0: 1, 1: 2, 2: 3, 3: 5, 4: 6, 5: 7, 6: 8, 8: 10, 9: 11, 10: 12}","{0: 0.0, 1: 0.0, 2: 40.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 8: 0.0, 9: 0.0, 10: 0.0}"
248,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,Acetone,2.5,0,295,"(1aS,3aS,4S,6aR,6bR)-3a-methyloctahydro-2H-indeno[4,5-b]oxiren-4-ol",C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,,"(1aS,3aS,6aR,6bR)-3a-methyloctahydro-4H-indeno[4,5-b]oxiren-4-one",C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CCC2=O,,96.0,96.0,,"427. Murray, R. W.; Gu, H.J. Phys. Org. Chem.1996,9, 751",Yes,,[CH3:1][C@:2]12[CH2:3][CH2:4][C@@H:5]3[O:6][C@@H:7]3[C@@H:8]1[CH2:9][CH2:10][C@@H:11]2[OH:12],[CH3:1][C@:2]12[CH2:3][CH2:4][C@@H:5]3[O:6][C@@H:7]3[C@@H:8]1[CH2:9][CH2:10][C:11]2=[O:12],False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 6: 6, 7: 7, 8: 8, 9: 9, 10: 10}","{0: [0], 1: [1], 2: [2], 3: [3], 4: [4], 6: [6], 7: [7], 8: [8], 9: [9], 10: [10]}","{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 6: 6, 7: 7, 8: 8, 9: 9, 10: 10}",[CH3:1][C@:2]12[CH2:3][CH2:4][C@@H:5]3[O:6][C@@H:7]3[C@@H:8]1[CH2:9][CH2:10][C@@H:11]2[OH:12]>>[CH3:1][C@:2]12[CH2:3][CH2:4][C@@H:5]3[O:6][C@@H:7]3[C@@H:8]1[CH2:9][CH2:10][C:11]2=[O:12],"{1: False, 2: False, 3: False, 4: False, 5: False, 7: False, 8: False, 9: False, 10: False, 11: True}","{0: 1, 1: 2, 2: 3, 3: 4, 4: 5, 6: 7, 7: 8, 8: 9, 9: 10, 10: 11}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 96.0}"
249,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,TFDO,CH2Cl2/TFP,0.15,0,295,"(1aS,3aS,4S,6aR,6bR)-3a-methyloctahydro-2H-indeno[4,5-b]oxiren-4-ol",C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,,"(1aS,3aS,6aR,6bR)-3a-methyloctahydro-4H-indeno[4,5-b]oxiren-4-one",C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CCC2=O,,96.0,96.0,,"427. Murray, R. W.; Gu, H.J. Phys. Org. Chem.1996,9, 751",Yes,,[CH3:1][C@:2]12[CH2:3][CH2:4][C@@H:5]3[O:6][C@@H:7]3[C@@H:8]1[CH2:9][CH2:10][C@@H:11]2[OH:12],[CH3:1][C@:2]12[CH2:3][CH2:4][C@@H:5]3[O:6][C@@H:7]3[C@@H:8]1[CH2:9][CH2:10][C:11]2=[O:12],False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 6: 6, 7: 7, 8: 8, 9: 9, 10: 10}","{0: [0], 1: [1], 2: [2], 3: [3], 4: [4], 6: [6], 7: [7], 8: [8], 9: [9], 10: [10]}","{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 6: 6, 7: 7, 8: 8, 9: 9, 10: 10}",[CH3:1][C@:2]12[CH2:3][CH2:4][C@@H:5]3[O:6][C@@H:7]3[C@@H:8]1[CH2:9][CH2:10][C@@H:11]2[OH:12]>>[CH3:1][C@:2]12[CH2:3][CH2:4][C@@H:5]3[O:6][C@@H:7]3[C@@H:8]1[CH2:9][CH2:10][C:11]2=[O:12],"{1: False, 2: False, 3: False, 4: False, 5: False, 7: False, 8: False, 9: False, 10: False, 11: True}","{0: 1, 1: 2, 2: 3, 3: 4, 4: 5, 6: 7, 7: 8, 8: 9, 9: 10, 10: 11}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 96.0}"
250,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,TFDO,CH2Cl2/TFP,0.15,0,296,"adamantane-1,2-diol",O[C@H]1C[C@H]2CC[C@]1(O)CC2,,1-hydroxyadamantan-2-one,O=C1C2CC3CC(C2)CC1(O)C3,,99.0,99.0,,"182. Curci, R.; D’Accolti, L.; Detomaso, A.; Fusco, C.; Takeuchi, K.; Ohga, Y.; Eaton, P. E.; Yip,Y. C.Tetrahedron Lett.1993,34, 4559",Yes,,[OH:1][C@:2]12[CH2:3][CH2:4][C@H:5]([CH2:6][CH2:7]1)[CH2:12][C@@H:10]2[OH:11],[O:1]=[C:2]1[CH:3]2[CH2:4][CH:5]3[CH2:6][CH:7]([CH2:8]2)[CH2:9][C:10]1([OH:11])[CH2:12]3,True,"{1: 8, 2: 4, 3: 7, 4: 2, 5: 5, 6: 9, 8: 5, 9: 2}","{8: [1], 4: [2], 7: [3], 2: [4, 9], 5: [5, 8], 9: [6]}","{1: 1, 2: 1, 3: 1, 4: 2, 5: 2, 6: 1}",[OH:1][C@:2]12[CH2:3][CH2:4][C@H:5]([CH2:6][CH2:7]1)[CH2:12][C@@H:10]2[OH:11]>>[O:1]=[C:2]1[CH:3]2[CH2:4][CH:5]3[CH2:6][CH:7]([CH2:8]2)[CH2:9][C:10]1([OH:11])[CH2:12]3,"{2: False, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: True, 12: False}","{1: 10, 2: 12, 3: 5, 4: 4, 5: 3, 6: 2, 8: 7, 9: 6}","{1: 99.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 8: 0.0, 9: 0.0}"
251,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,Acetone,2,0,298,"(1S,2S,3S,5S)-2,6,6-trimethylbicyclo[3.1.1]heptane-2,3-diol",CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,,"(1S,2S,5S)-2-hydroxy-2,6,6-trimethylbicyclo[3.1.1]heptan-3-one",CC1(C)[C@@H]2CC(=O)[C@@](C)(O)[C@H]1C2,,94.0,94.0,,"182. Curci, R.; D’Accolti, L.; Detomaso, A.; Fusco, C.; Takeuchi, K.; Ohga, Y.; Eaton, P. E.; Yip,Y. C.Tetrahedron Lett.1993,34, 4559",Yes,,[CH3:1][C:2]1([CH3:3])[C@@H:4]2[CH2:5][C@H:6]([OH:7])[C@@:8]([CH3:9])([OH:10])[C@H:11]1[CH2:12]2,[CH3:1][C:2]1([CH3:3])[C@@H:4]2[CH2:5][C:6](=[O:7])[C@@:8]([CH3:9])([OH:10])[C@H:11]1[CH2:12]2,True,"{0: 0, 1: 10, 2: 0, 3: 7, 4: 5, 5: 8, 7: 11, 8: 2, 10: 9, 11: 6}","{0: [0, 2], 10: [1], 7: [3], 5: [4], 8: [5], 11: [7], 2: [8], 9: [10], 6: [11]}","{0: 2, 1: 1, 3: 1, 4: 1, 5: 1, 7: 1, 8: 1, 10: 1, 11: 1}",[CH3:1][C:2]1([CH3:3])[C@@H:4]2[CH2:5][C@H:6]([OH:7])[C@@:8]([CH3:9])([OH:10])[C@H:11]1[CH2:12]2>>[CH3:1][C:2]1([CH3:3])[C@@H:4]2[CH2:5][C:6](=[O:7])[C@@:8]([CH3:9])([OH:10])[C@H:11]1[CH2:12]2,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: True, 8: False, 9: False, 11: False, 12: False}","{0: 1, 1: 2, 2: 3, 3: 4, 4: 5, 5: 6, 7: 8, 8: 9, 10: 11, 11: 12}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 94.0, 7: 0.0, 8: 0.0, 10: 0.0, 11: 0.0}"
252,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,Acetone,72,rt,300,"1-(tert-butyl) 2-methyl (R)-pyrrolidine-1,2-dicarboxylate",COC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,,"1-(tert-butyl) 2-methyl (2R)-3-hydroxypyrrolidine-1,2-dicarboxylate",COC(=O)[C@H]1C(O)CCN1C(=O)OC(C)(C)C,,62.0,62.0,,"93. Saladino, R.; Mezzetti, M.; Mincione, E.; Torrini, I.; Paradisi, M. P.; Masteropietro, G. J. Org.
Chem. 1999, 64, 8468",Yes,,[CH3:1][O:2][C:3](=[O:4])[C@H:5]1[CH2:6][CH2:8][CH2:9][N:10]1[C:11](=[O:12])[O:13][C:14]([CH3:15])([CH3:16])[CH3:17],[CH3:1][O:2][C:3](=[O:4])[C@H:5]1[CH:6]([OH:7])[CH2:8][CH2:9][N:10]1[C:11](=[O:12])[O:13][C:14]([CH3:15])([CH3:16])[CH3:17],True,"{0: 0, 2: 11, 4: 13, 5: 7, 6: 6, 7: 8, 9: 12, 12: 15, 13: 1, 14: 1, 15: 1}","{0: [0], 11: [2], 13: [4], 7: [5], 6: [6], 8: [7], 12: [9], 15: [12], 1: [13, 14, 15]}","{0: 1, 2: 1, 4: 1, 5: 1, 6: 1, 7: 1, 9: 1, 12: 1, 13: 3}",[CH3:1][O:2][C:3](=[O:4])[C@H:5]1[CH2:6][CH2:8][CH2:9][N:10]1[C:11](=[O:12])[O:13][C:14]([CH3:15])([CH3:16])[CH3:17]>>[CH3:1][O:2][C:3](=[O:4])[C@H:5]1[CH:6]([OH:7])[CH2:8][CH2:9][N:10]1[C:11](=[O:12])[O:13][C:14]([CH3:15])([CH3:16])[CH3:17],"{1: False, 3: False, 5: False, 6: True, 8: False, 9: False, 11: False, 14: False, 15: False, 16: False, 17: False}","{0: 1, 2: 3, 4: 5, 5: 6, 6: 8, 7: 9, 9: 11, 12: 14, 13: 15, 14: 16, 15: 17}","{0: 0.0, 2: 0.0, 4: 0.0, 5: 62.0, 6: 0.0, 7: 0.0, 9: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0}"
253,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,Acetone,72,rt,302,ethyl 3-oxo-2-phenylbutanoate,CCOC(=O)C(C(C)=O)c1ccccc1,,ethyl 2-hydroxy-3-oxo-2-phenylbutanoate,CCOC(=O)C(O)(C(C)=O)c1ccccc1,,100.0,100.0,,"193. Adam, W.; Prechtl, F. Chem. Ber. 1991, 124, 2369.",Yes,,[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]([C:8]([CH3:9])=[O:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]([OH:7])([C:8]([CH3:9])=[O:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,True,"{0: 0, 1: 9, 3: 12, 5: 14, 6: 11, 7: 1, 9: 13, 10: 7, 11: 5, 12: 4, 13: 5, 14: 7}","{0: [0], 9: [1], 12: [3], 14: [5], 11: [6], 1: [7], 13: [9], 7: [10, 14], 5: [11, 13], 4: [12]}","{0: 1, 1: 1, 3: 1, 5: 1, 6: 1, 7: 1, 9: 1, 10: 2, 11: 2, 12: 1}",[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]([C:8]([CH3:9])=[O:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]([OH:7])([C:8]([CH3:9])=[O:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,"{1: False, 2: False, 4: False, 6: True, 8: False, 9: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: False}","{0: 1, 1: 2, 3: 4, 5: 6, 6: 8, 7: 9, 9: 11, 10: 12, 11: 13, 12: 14, 13: 15, 14: 16}","{0: 0.0, 1: 0.0, 3: 0.0, 5: 100.0, 6: 0.0, 7: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0}"
254,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,Acetone,4,-20,303,"(1S,2R,5R)-4'-methylenespiro[adamantane-2,3'-[1,2]dioxolan]-5'-one",C=C1C(=O)OO[C@]12C1CC3CC2C[C@@H](C3)C1,,"(1R,2R,7R)-5-hydroxy-4'-methylenespiro[adamantane-2,3'-[1,2]dioxolan]-5'-one",C=C1C(=O)OO[C@]12C1CC3(O)CC2C[C@H](C1)C3,,70.0,70.0,,"436. Prechtl, F. Diploma Dissertation 1990, University of Wu ̈rzburg.",Yes,,[CH2:1]=[C:2]1[C:3](=[O:4])[O:5][O:6][C@:7]12[CH:8]1[CH2:9][CH:10]3[CH2:12][CH:13]2[CH2:14][C@H:15]([CH2:16]1)[CH2:17]3,[CH2:1]=[C:2]1[C:3](=[O:4])[O:5][O:6][C@:7]12[CH:8]1[CH2:9][C:10]3([OH:11])[CH2:12][CH:13]2[CH2:14][C@H:15]([CH2:16]1)[CH2:17]3,True,"{0: 0, 1: 9, 2: 10, 6: 15, 7: 13, 8: 3, 9: 11, 10: 3, 11: 13, 12: 3, 13: 11, 14: 2, 15: 3}","{0: [0], 9: [1], 10: [2], 15: [6], 13: [7, 11], 3: [8, 10, 12, 15], 11: [9, 13], 2: [14]}","{0: 1, 1: 1, 2: 1, 6: 1, 7: 2, 8: 4, 9: 2, 14: 1}",[CH2:1]=[C:2]1[C:3](=[O:4])[O:5][O:6][C@:7]12[CH:8]1[CH2:9][CH:10]3[CH2:12][CH:13]2[CH2:14][C@H:15]([CH2:16]1)[CH2:17]3>>[CH2:1]=[C:2]1[C:3](=[O:4])[O:5][O:6][C@:7]12[CH:8]1[CH2:9][C:10]3([OH:11])[CH2:12][CH:13]2[CH2:14][C@H:15]([CH2:16]1)[CH2:17]3,"{1: False, 2: False, 3: False, 7: False, 8: False, 9: False, 10: True, 12: False, 13: False, 14: False, 15: False, 16: False, 17: False}","{0: 1, 1: 2, 2: 3, 6: 7, 7: 8, 8: 9, 9: 10, 10: 12, 11: 13, 12: 14, 13: 15, 14: 17, 15: 16}","{0: 0.0, 1: 0.0, 2: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 70.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0}"
255,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,TFDO,CH2Cl2/TFP,2,COLD,304,,CC1(C)OC12C1CC3CC(C1)CC2C3,,,CC1(C)OC12C1CC3CC2CC(O)(C3)C1,,28.0,28.0,,"447. D’Accolti, L.; Kang, P.; Khan, S.; Curci, R.; Foote, C. S. Tetrahedron Lett. 2002, 43, 4649.",Yes,https://www.sciencedirect.com/science/article/pii/S0040403902008766,[CH3:1][C:2]1([CH3:3])[O:4][C:5]12[CH:6]1[CH2:7][CH:8]3[CH2:9][CH:10]2[CH2:11][CH:12]([CH2:14]3)[CH2:15]1,[CH3:1][C:2]1([CH3:3])[O:4][C:5]12[CH:6]1[CH2:7][CH:8]3[CH2:9][CH:10]2[CH2:11][C:12]([OH:13])([CH2:14]3)[CH2:15]1,True,"{0: 0, 1: 12, 2: 0, 4: 13, 5: 10, 6: 3, 7: 8, 8: 2, 9: 8, 10: 3, 11: 3, 12: 10, 13: 3}","{0: [0, 2], 12: [1], 13: [4], 10: [5, 12], 3: [6, 10, 11, 13], 8: [7, 9], 2: [8]}","{0: 2, 1: 1, 4: 1, 5: 2, 6: 4, 7: 2, 8: 1}",[CH3:1][C:2]1([CH3:3])[O:4][C:5]12[CH:6]1[CH2:7][CH:8]3[CH2:9][CH:10]2[CH2:11][CH:12]([CH2:14]3)[CH2:15]1>>[CH3:1][C:2]1([CH3:3])[O:4][C:5]12[CH:6]1[CH2:7][CH:8]3[CH2:9][CH:10]2[CH2:11][C:12]([OH:13])([CH2:14]3)[CH2:15]1,"{1: False, 2: False, 3: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: True, 14: False, 15: False}","{0: 1, 1: 2, 2: 3, 4: 5, 5: 10, 6: 9, 7: 8, 8: 14, 9: 12, 10: 11, 11: 15, 12: 6, 13: 7}","{0: 0.0, 1: 0.0, 2: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 28.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0}"
256,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,TFDO,CH2Cl2/TFP,2,COLD,304,,CC1(C)OC12C1CC3CC(C1)CC2C3,,,CC1(C)OC12C1CC3CC2CC(O)(C3)C1,,42.0,42.0,,"447. D’Accolti, L.; Kang, P.; Khan, S.; Curci, R.; Foote, C. S. Tetrahedron Lett. 2002, 43, 4649.",Yes,https://www.sciencedirect.com/science/article/pii/S0040403902008766,[CH3:1][C:2]1([CH3:3])[O:4][C:5]12[CH:6]1[CH2:7][CH:8]3[CH2:9][CH:10]2[CH2:11][CH:12]([CH2:14]3)[CH2:15]1,[CH3:1][C:2]1([CH3:3])[O:4][C:5]12[CH:6]1[CH2:7][CH:8]3[CH2:9][CH:10]2[CH2:11][C:12]([OH:13])([CH2:14]3)[CH2:15]1,True,"{0: 0, 1: 12, 2: 0, 4: 13, 5: 10, 6: 3, 7: 8, 8: 2, 9: 8, 10: 3, 11: 3, 12: 10, 13: 3}","{0: [0, 2], 12: [1], 13: [4], 10: [5, 12], 3: [6, 10, 11, 13], 8: [7, 9], 2: [8]}","{0: 2, 1: 1, 4: 1, 5: 2, 6: 4, 7: 2, 8: 1}",[CH3:1][C:2]1([CH3:3])[O:4][C:5]12[CH:6]1[CH2:7][CH:8]3[CH2:9][CH:10]2[CH2:11][CH:12]([CH2:14]3)[CH2:15]1>>[CH3:1][C:2]1([CH3:3])[O:4][C:5]12[CH:6]1[CH2:7][CH:8]3[CH2:9][CH:10]2[CH2:11][C:12]([OH:13])([CH2:14]3)[CH2:15]1,"{1: False, 2: False, 3: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: True, 14: False, 15: False}","{0: 1, 1: 2, 2: 3, 4: 5, 5: 10, 6: 9, 7: 8, 8: 14, 9: 12, 10: 11, 11: 15, 12: 6, 13: 7}","{0: 0.0, 1: 0.0, 2: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 42.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0}"
257,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,Acetone/CH2Cl2,48,0,306,"(1R,2R)-1,2-diphenylethane-1,2-diol",O[C@H](c1ccccc1)[C@H](O)c1ccccc1,,"(R)-2-hydroxy-1,2-diphenylethan-1-one",O=C(c1ccccc1)[C@H](O)c1ccccc1,,46.0,46.0,,"184. D’Accolti, L.; Detomaso, A.; Fusco, C.; Rosa, A.; Curci, R.J. Org. Chem.1993,58, 3600",Yes,,[OH:1][C@H:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[C@H:9]([OH:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[C@H:9]([OH:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,True,"{1: 14, 2: 12, 3: 8, 4: 4, 5: 2, 6: 4, 7: 8, 8: 14, 10: 12, 11: 8, 12: 4, 13: 2, 14: 4, 15: 8}","{14: [1, 8], 12: [2, 10], 8: [3, 7, 11, 15], 4: [4, 6, 12, 14], 2: [5, 13]}","{1: 2, 2: 2, 3: 4, 4: 4, 5: 2}",[OH:1][C@H:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[C@H:9]([OH:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[C@H:9]([OH:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,"{2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False, 9: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: False}","{1: 2, 2: 3, 3: 4, 4: 5, 5: 6, 6: 7, 7: 8, 8: 9, 10: 11, 11: 12, 12: 13, 13: 14, 14: 15, 15: 16}","{1: 46.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0}"
258,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,TFDO,CH2Cl2/TFP,1.4,0,306,"(1R,2R)-1,2-diphenylethane-1,2-diol",O[C@H](c1ccccc1)[C@H](O)c1ccccc1,,"(R)-2-hydroxy-1,2-diphenylethan-1-one",O=C(c1ccccc1)[C@H](O)c1ccccc1,,88.0,88.0,,"184. D’Accolti, L.; Detomaso, A.; Fusco, C.; Rosa, A.; Curci, R.J. Org. Chem.1993,58, 3600",Yes,,[OH:1][C@H:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[C@H:9]([OH:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[C@H:9]([OH:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,True,"{1: 14, 2: 12, 3: 8, 4: 4, 5: 2, 6: 4, 7: 8, 8: 14, 10: 12, 11: 8, 12: 4, 13: 2, 14: 4, 15: 8}","{14: [1, 8], 12: [2, 10], 8: [3, 7, 11, 15], 4: [4, 6, 12, 14], 2: [5, 13]}","{1: 2, 2: 2, 3: 4, 4: 4, 5: 2}",[OH:1][C@H:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[C@H:9]([OH:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[C@H:9]([OH:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,"{2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False, 9: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: False}","{1: 2, 2: 3, 3: 4, 4: 5, 5: 6, 6: 7, 7: 8, 8: 9, 10: 11, 11: 12, 12: 13, 13: 14, 14: 15, 15: 16}","{1: 88.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0}"
259,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,Acetone,48,rt,308,9-methyl-9H-fluorene,CC1c2ccccc2-c2ccccc21,,9-methyl-9H-fluoren-9-ol,CC1(O)c2ccccc2-c2ccccc21,,4.3,4.3,,"442. Kuck, D.; Schuster, A. Z. Naturforsch. 1991, 46b, 1223.",Yes,,[CH3:1][CH:2]1[c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2-[c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]21,[CH3:1][C:2]1([OH:3])[c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2-[c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]21,True,"{0: 0, 1: 13, 2: 11, 3: 7, 4: 3, 5: 1, 6: 5, 7: 9, 8: 9, 9: 5, 10: 1, 11: 3, 12: 7, 13: 11}","{0: [0], 13: [1], 11: [2, 13], 7: [3, 12], 3: [4, 11], 1: [5, 10], 5: [6, 9], 9: [7, 8]}","{0: 1, 1: 1, 2: 2, 3: 2, 4: 2, 5: 2, 6: 2, 7: 2}",[CH3:1][CH:2]1[c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2-[c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]21>>[CH3:1][C:2]1([OH:3])[c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2-[c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]21,"{1: False, 2: True, 4: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False}","{0: 1, 1: 2, 2: 4, 3: 5, 4: 6, 5: 7, 6: 8, 7: 9, 8: 10, 9: 11, 10: 12, 11: 13, 12: 14, 13: 15}","{0: 0.0, 1: 4.3, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0}"
